"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.887022084E-1,1.429082163E-1,1.180251124E0,-6.874957359E-1,1.373341130E0
8.987062083E-1,1.521448071E-1,1.186929814E0,-6.913303399E-1,1.381986998E0
9.087092083E-1,2.477063276E-1,1.154309367E0,-8.449706089E-1,1.451813993E0
9.187132083E-1,2.611461528E-1,1.157914175E0,-8.463809574E-1,1.457848852E0
9.287172083E-1,1.985108518E-1,1.165948250E0,-9.291266602E-1,1.504033986E0
9.387212083E-1,1.641407720E-1,1.170523696E0,-7.809243017E-1,1.416654750E0
9.487252083E-1,1.269928993E-1,1.098049797E0,-6.638916957E-1,1.289415657E0
9.587292083E-1,6.156642996E-2,1.036781502E0,-5.559953642E-1,1.178065004E0
9.687332083E-1,8.595121957E-2,1.033937416E0,-5.519227785E-1,1.175173581E0
9.787372083E-1,3.290527917E-2,1.076724417E0,-4.372208726E-1,1.162574866E0
9.887412083E-1,6.954247065E-2,1.113111640E0,-4.643677408E-1,1.208093985E0
9.987452083E-1,1.057051606E-1,1.165377561E0,-5.899103844E-1,1.310447520E0
1.008749208E0,1.614323417E-1,1.285974045E0,-7.134269679E-1,1.479448439E0
1.018753708E0,1.846230568E-1,1.272005632E0,-7.015068340E-1,1.464307290E0
1.028756708E0,3.320524134E-1,1.707789259E0,-6.846118891E-1,1.869624667E0
1.038760708E0,4.709431540E-1,1.925511503E0,-6.492911983E-1,2.085895746E0
1.048764708E0,5.859245568E-1,2.075660985E0,-6.763994747E-1,2.260352264E0
1.058768708E0,5.610071589E-1,2.064067710E0,-6.785050571E-1,2.243986109E0
1.068772708E0,6.051925211E-1,2.052869707E0,-6.652114123E-1,2.241213565E0
1.078776708E0,-1.107463375E-1,2.053031675E0,-3.792240947E-1,2.090697186E0
1.088780708E0,-7.330035190E-1,2.012300556E0,2.771165067E-1,2.159500230E0
1.098784708E0,-1.280782595E0,1.768010318E0,1.287106651E0,2.534345689E0
1.108788708E0,-1.664672183E0,1.292520003E0,2.457507555E0,3.237450358E0
1.118792708E0,-1.621482017E0,1.345083548E0,2.428492502E0,3.214969598E0
1.128796708E0,-1.932698170E0,1.833727759E-1,3.945031616E0,4.396842304E0
1.138800708E0,-1.820607777E0,-1.071174824E-1,4.232569031E0,4.608766367E0
1.148803708E0,-1.837671852E0,-7.550860405E-2,4.209051529E0,4.593348905E0
1.158807708E0,-1.647168835E0,-5.371930575E-1,2.893592899E0,3.372628266E0
1.168811708E0,-1.686035278E0,-5.329029554E-1,2.884854235E0,3.383649579E0
1.178815708E0,-1.308296668E0,-4.567418021E-1,1.320807078E0,1.914362710E0
1.188819708E0,-1.048749144E0,-4.665838355E-1,7.082568598E-1,1.348778344E0
1.198823708E0,-7.851711345E-1,-5.218441164E-1,1.214004761E-1,9.505540847E-1
1.208827708E0,-5.300678598E-1,-6.143803972E-1,-4.091361111E-1,9.087505521E-1
1.218831708E0,-5.591284485E-1,-6.472037423E-1,-3.911752188E-1,9.404867664E-1
1.228835708E0,-2.010170415E-1,-7.620927590E-1,-1.229874104E0,1.460747595E0
1.238839708E0,-1.977983686E-1,-6.485474324E-1,-1.485734813E0,1.633139890E0
1.248843708E0,-2.936458544E-1,-4.547473168E-1,-1.633708545E0,1.721053927E0
1.258847708E0,-4.394882036E-1,-2.942342305E-1,-1.595031552E0,1.680431289E0
1.268850708E0,-4.352418094E-1,-3.100907099E-1,-1.583586212E0,1.671327907E0
1.278854708E0,-8.838029914E-1,-2.778608572E-1,-1.072533717E0,1.417266015E0
1.288858708E0,-1.077734011E0,-4.420728922E-1,-7.479717332E-1,1.384341271E0
1.298862708E0,-1.217449940E0,-6.197229981E-1,-4.167041624E-1,1.428244836E0
1.308866708E0,-1.295869435E0,-8.098305970E-1,-1.181634575E-1,1.532666236E0
1.318870708E0,-1.310216601E0,-7.990787369E-1,-1.273389083E-1,1.539938170E0
1.328874708E0,-1.232563823E0,-1.143025410E0,2.256575006E-1,1.696066619E0
1.338878708E0,-1.166521350E0,-1.248996254E0,2.290231580E-1,1.724301397E0
1.348882708E0,-1.119465663E0,-1.276414433E0,6.094786763E-2,1.698867804E0
1.358886708E0,-1.040352762E0,-1.216272311E0,-2.964520794E-1,1.627739549E0
1.368890708E0,-1.058782382E0,-1.242381299E0,-2.804839182E-1,1.656261649E0
1.378894708E0,-8.257490569E-1,-9.048689014E-1,-1.163854946E0,1.689735947E0
1.388897708E0,-6.675279330E-1,-7.479249555E-1,-1.531316198E0,1.830277186E0
1.398901708E0,-6.851874744E-1,-7.861289084E-1,-1.506091894E0,1.831882455E0
1.408905708E0,-4.026490639E-1,-4.639853328E-1,-2.216536782E0,2.300096512E0
1.418909708E0,-4.209292142E-1,-4.911146593E-1,-2.198824981E0,2.291987415E0
1.428913708E0,-3.274404220E-1,-2.150927514E-1,-2.545249119E0,2.575223330E0
1.438917708E0,-3.962949678E-1,-1.214671344E-1,-2.530379065E0,2.564102607E0
1.448921708E0,-4.816576651E-1,9.612822533E-3,-2.310425524E0,2.360117076E0
1.458925708E0,-6.421533559E-1,1.165203899E-1,-1.961661329E0,2.067378317E0
1.468929708E0,-6.474162155E-1,1.236674416E-1,-1.967371135E0,2.074847121E0
1.478933708E0,-8.140214427E-1,1.033577228E-1,-1.286942929E0,1.526281701E0
1.488937708E0,-8.268377354E-1,1.214121705E-1,-1.106386757E0,1.386540014E0
1.498941708E0,-8.366869316E-1,7.783930421E-2,-1.018128884E0,1.320109997E0
1.508944708E0,-8.406617226E-1,5.293308914E-2,-9.398954773E-1,1.262108376E0
1.518948708E0,-8.585468204E-1,7.068523586E-2,-9.541960126E-1,1.285530659E0
1.528952708E0,-8.110423594E-1,3.579080701E-2,-5.376824695E-1,9.737418182E-1
1.538956708E0,-7.384579479E-1,1.285802722E-2,-3.447337085E-1,8.150624513E-1
1.548960708E0,-6.124163906E-1,6.943510115E-2,-3.458943808E-1,7.067658674E-1
1.558964708E0,-4.634944956E-1,2.128801650E-1,-6.448636866E-1,8.221887170E-1
1.568968708E0,-4.958765221E-1,2.170018673E-1,-6.500852501E-1,8.459279922E-1
1.578972708E0,-1.795455905E-1,6.228682154E-1,-1.198938825E0,1.362958451E0
1.588976708E0,4.501186609E-2,8.287124258E-1,-1.270972429E0,1.517946398E0
1.598980708E0,1.409748710E-1,8.960542238E-1,-1.336123275E0,1.614934207E0
1.608984708E0,2.356140298E-1,9.740239209E-1,-1.307406430E0,1.647285082E0
1.618987708E0,2.126182097E-1,9.791285402E-1,-1.312214595E0,1.651001619E0
1.628991708E0,3.481228643E-1,1.220799226E0,-1.032567413E0,1.636378850E0
1.638995708E0,3.403078413E-1,1.360364077E0,-7.286689049E-1,1.580303206E0
1.648999708E0,3.254650499E-1,1.453197396E0,-3.922072524E-1,1.539979448E0
1.659003708E0,3.900938494E-1,1.454579093E0,-2.441563368E-2,1.506177172E0
1.669007708E0,3.764100491E-1,1.457066499E0,-2.673113108E-2,1.505138486E0
1.679011708E0,5.228110632E-1,1.295192766E0,7.555707747E-1,1.587999655E0
1.689015708E0,5.187907004E-1,1.427076130E0,1.240886165E0,1.960991725E0
1.699019708E0,6.052458038E-1,1.882945527E0,1.582148967E0,2.532785363E0
1.709023708E0,7.618465912E-1,2.441648737E0,1.567784112E0,3.000000968E0
1.719027708E0,7.364064523E-1,2.422909580E0,1.580042215E0,2.984848187E0
1.729030708E0,1.144881097E0,3.352298196E0,8.325084382E-1,3.638918276E0
1.739034708E0,1.242798351E0,3.716008458E0,2.498538637E-1,3.926282409E0
1.749038708E0,1.182964671E0,4.009934540E0,-1.483023459E-1,4.183416548E0
1.759042708E0,1.001156244E0,4.001171903E0,-1.031945854E-1,4.125813804E0
1.769046708E0,9.659183644E-1,4.066812746E0,-1.488028675E-1,4.182595664E0
1.779050708E0,7.186694352E-1,2.546576437E0,1.798479574E0,3.199385267E0
1.789054708E0,5.909900362E-1,1.501429909E0,2.773593416E0,3.208797505E0
1.799058708E0,4.673303057E-1,5.629529661E-1,3.624800665E0,3.697903935E0
1.809062708E0,3.456959409E-1,-2.512536871E-1,4.297874243E0,4.319069010E0
1.819066708E0,3.551557126E-1,-2.311515445E-1,4.285204496E0,4.306105455E0
1.829070708E0,2.139340708E-1,-1.212546465E0,4.099131476E0,4.280060231E0
1.839073708E0,3.422669144E-1,-1.143965058E0,2.908540721E0,3.144107476E0
1.849077708E0,6.051990992E-1,-8.217454684E-1,1.466167105E0,1.786386729E0
1.859081708E0,9.419718967E-1,-4.472003156E-1,6.851182580E-3,1.042758896E0
1.869085708E0,8.843579652E-1,-5.017162460E-1,4.352433443E-2,1.017694733E0
1.879089708E0,1.422954720E0,-1.086833668E-1,-1.271220936E0,1.911181539E0
1.889093708E0,2.434393951E0,-2.312772596E-1,-2.123463727E0,3.238651151E0
1.899097708E0,2.688901759E0,-3.159455270E-1,-2.135206105E0,3.448060231E0
1.909101708E0,2.873349838E0,-3.226166153E-1,-2.139368153E0,3.596820383E0
1.919105708E0,2.837682407E0,-3.271207255E-1,-2.134691550E0,3.566000200E0
1.929109708E0,2.756513699E0,-5.796397501E-1,-2.132877744E0,3.533202157E0
1.939113708E0,2.460100796E0,-7.186292356E-1,-2.043547491E0,3.277897230E0
1.949116708E0,1.993940006E0,-9.401527548E-1,-1.639970328E0,2.747578321E0
1.959120708E0,1.447946304E0,-1.117705212E0,-1.235848789E0,2.207517989E0
1.969124708E0,1.533980189E0,-1.140137470E0,-1.222544035E0,2.268837277E0
1.979128708E0,2.198601325E-1,-1.157481481E0,-4.299399197E-1,1.254173111E0
1.989132708E0,-1.810044708E-1,-1.179420819E0,-8.605347276E-3,1.193260298E0
1.999136708E0,-3.399374933E-1,-1.359118620E0,2.781368458E-1,1.428328053E0
2.009140708E0,-3.587365109E-1,-1.569582716E0,2.683994776E-1,1.632274507E0
2.019144583E0,-3.258227898E-1,-1.573588643E0,2.719504917E-1,1.629815566E0
2.029148583E0,-8.280479629E-2,-1.719474335E0,-2.758359665E-1,1.743425967E0
2.039152583E0,-9.240608884E-2,-1.885955674E0,1.725080645E-1,1.896081940E0
2.049156583E0,-3.575791642E-2,-2.067393606E0,3.305641508E-1,2.093959792E0
2.059159583E0,-4.315119985E-2,-2.013615010E0,1.630905390E-2,2.014143346E0
2.069163583E0,-8.888249273E-2,-1.985634913E0,-3.744556904E-3,1.987626758E0
2.079167583E0,-9.452306413E-2,-1.519928160E0,-1.226695558E0,1.955479024E0
2.089171583E0,-5.744662799E-2,-1.314905484E0,-1.965646207E0,2.365595391E0
2.099175583E0,1.240285346E-2,-1.223807033E0,-2.386801854E0,2.682290174E0
2.109179583E0,8.723265516E-2,-1.221627191E0,-2.259537206E0,2.570114961E0
2.119183583E0,8.017674694E-2,-1.210018129E0,-2.267319265E0,2.571246552E0
2.129187583E0,2.881212406E-1,-1.556957408E0,-1.896837927E0,2.470854982E0
2.139191583E0,3.905832248E-1,-1.655374818E0,-2.031950124E0,2.649838174E0
2.149195583E0,5.151224497E-1,-1.587305626E0,-2.274397320E0,2.820952580E0
2.159198583E0,6.202474203E-1,-1.469932712E0,-2.393558312E0,2.876548354E0
2.169202583E0,6.342781797E-1,-1.473927530E0,-2.390916540E0,2.879453607E0
2.179206583E0,5.543578880E-1,-1.083043503E0,-2.630162385E0,2.897938935E0
2.189210583E0,4.850475883E-1,-8.237762064E-1,-2.718086967E0,2.881297479E0
2.199214583E0,3.757778920E-1,-6.500098211E-1,-2.684539737E0,2.787557244E0
2.209218583E0,1.954789974E-1,-4.634912431E-1,-2.575569856E0,2.624232508E0
2.219222583E0,2.214001064E-1,-4.307018119E-1,-2.597205724E0,2.641968892E0
2.229226583E0,2.881466760E-2,-9.172293305E-2,-2.209828271E0,2.211918708E0
2.239230583E0,1.175303137E-1,-8.313454270E-2,-1.982864503E0,1.988083590E0
2.249234583E0,1.921320694E-1,-5.390489638E-2,-1.854575422E0,1.865280264E0
2.259238583E0,3.130817069E-1,-2.369642615E-2,-1.671905481E0,1.701131863E0
2.269241583E0,3.462649481E-1,3.849923730E-2,-1.709953898E0,1.745085654E0
2.279245583E0,2.433827867E-1,5.740620911E-2,-1.487795371E0,1.508663555E0
2.289249583E0,1.372120050E-1,1.429258311E-1,-1.180382102E0,1.196894663E0
2.299253583E0,8.176231083E-2,2.115639567E-1,-7.617781788E-1,7.948272623E-1
2.309257583E0,3.707946025E-2,2.537276441E-1,-4.044004512E-1,4.788447856E-1
2.319261583E0,9.243801098E-2,3.478613842E-1,-4.542409480E-1,5.795577342E-1
2.329265583E0,-9.416034490E-2,5.258824959E-1,-2.278437746E-1,5.808023379E-1
2.339269583E0,-1.306140069E-1,9.606577706E-1,1.168261993E-1,9.765099753E-1
2.349273583E0,-1.647779723E-1,1.369086369E0,6.518739134E-1,1.525283208E0
2.359277583E0,-2.485892572E-1,1.576499679E0,1.332381642E0,2.079035521E0
2.369280583E0,-1.095812798E-1,1.648343541E0,1.311220568E0,2.109109733E0
2.379284583E0,-7.556009609E-1,1.884576901E0,2.459278092E0,3.189139640E0
2.389288583E0,-1.105233101E0,1.583985577E0,2.840474453E0,3.434944779E0
2.399292583E0,-1.561277915E0,1.425321965E0,3.019377617E0,3.685888309E0
2.409296583E0,-1.982369244E0,9.001025435E-1,3.167005194E0,3.843162019E0
2.419300583E0,-1.872823266E0,1.032251371E0,3.128065662E0,3.789169390E0
2.429304583E0,-3.169041195E0,-8.081281802E-1,4.611314238E0,5.653327538E0
2.439308583E0,-3.466631142E0,-1.122782057E0,5.611742431E0,6.691025642E0
2.449312583E0,-3.591418911E0,-1.136923841E0,6.317906572E0,7.355734434E0
2.459316583E0,-3.444098897E0,-9.393262509E-1,6.474762810E0,7.393693560E0
2.469319583E0,-3.414951989E0,-8.419125152E-1,6.446721318E0,7.343768074E0
2.479323583E0,-2.611359201E0,-5.904980296E-1,5.698918569E0,6.296471842E0
2.489327583E0,-1.995360003E0,-2.782748401E-1,4.308776377E0,4.756516823E0
2.499331583E0,-1.221576174E0,1.840598238E-1,2.474314207E0,2.765566337E0
2.509335583E0,-6.894507524E-1,3.969969991E-1,8.858297825E-1,1.190648294E0
2.519339583E0,-7.809351191E-1,3.307410291E-1,8.914284915E-1,1.230404017E0
2.529343583E0,-9.512615874E-2,9.218574017E-1,-1.858473176E0,2.076726414E0
2.539347583E0,2.612448245E-2,1.195398921E0,-2.766917065E0,3.014214842E0
2.549351583E0,-2.184198171E-2,1.157520073E0,-2.760915483E0,2.993824326E0
2.559355583E0,-1.452617937E-1,1.261640565E0,-2.997193281E0,3.255150606E0
2.569358583E0,-1.403418003E-1,1.269014781E0,-2.999152098E0,3.259602375E0
2.579362583E0,-6.114741848E-1,7.210438433E-1,-1.321761929E0,1.625072152E0
2.589366583E0,-8.663762422E-1,3.146111923E-1,-5.324591517E-1,1.064472049E0
2.599370583E0,-1.011674581E0,-2.530148685E-2,1.961448491E-1,1.030824148E0
2.609374583E0,-1.059286558E0,-3.093998614E-1,8.532081664E-1,1.394912349E0
2.619378583E0,-1.042443945E0,-2.852184087E-1,8.475463074E-1,1.373453189E0
2.629382583E0,-8.985319814E-1,-8.747159797E-1,1.185549871E0,1.725692980E0
2.639386583E0,-6.360849693E-1,-8.558721578E-1,8.083354640E-1,1.338105923E0
2.649390583E0,-3.540997785E-1,-7.859128538E-1,1.804035598E-1,8.806765077E-1
2.659394583E0,-2.428554775E-1,-8.310399100E-1,-7.633019632E-1,1.154225282E0
2.669397583E0,-3.200616744E-1,-8.595170197E-1,-7.651619625E-1,1.194437864E0
2.679401583E0,1.914450033E-1,-8.177828103E-1,-2.028817770E0,2.195796316E0
2.689405583E0,4.742116745E-1,-7.237809250E-1,-2.486444256E0,2.632705942E0
2.699409583E0,6.542151386E-1,-6.620860755E-1,-2.927026109E0,3.071455235E0
2.709413583E0,8.475628989E-1,-5.612949881E-1,-3.337463225E0,3.488850199E0
2.719417583E0,7.686897339E-1,-5.709589738E-1,-3.342645028E0,3.477089852E0
2.729421583E0,9.031964515E-1,-1.427413514E-1,-3.705178245E0,3.816344423E0
2.739425583E0,8.428627608E-1,2.442645103E-2,-3.713583033E0,3.808111504E0
2.749429583E0,8.000534678E-1,3.501166552E-2,-3.677398124E0,3.763584505E0
2.759433583E0,6.822998270E-1,-6.937604427E-2,-3.462714093E0,3.529976626E0
2.769436583E0,6.871766241E-1,-1.899152255E-1,-3.011109654E0,3.094359523E0
2.779440583E0,7.244505043E-1,-3.242035496E-1,-2.659129491E0,2.775050653E0
2.789444583E0,7.871661314E-1,-4.019875976E-1,-2.236377554E0,2.404705618E0
2.799448583E0,8.309270588E-1,-4.574674416E-1,-1.860545429E0,2.088383473E0
2.809452583E0,8.033414302E-1,-4.803867728E-1,-1.630100228E0,1.879722229E0
2.819456583E0,7.785694818E-1,-4.059005544E-1,-1.655290033E0,1.873742456E0
2.829460583E0,7.283649959E-1,-3.298849967E-1,-1.437416931E0,1.644842579E0
2.839464583E0,6.420820199E-1,-1.835967243E-1,-1.284612814E0,1.447828428E0
2.849468583E0,4.619763392E-1,-7.913387775E-2,-1.069454573E0,1.167654655E0
2.859472583E0,2.908856032E-1,6.166970640E-2,-8.279218823E-1,8.797000796E-1
2.869475583E0,3.206988017E-1,1.455757892E-1,-4.755271518E-1,5.917483451E-1
2.879479583E0,3.397152626E-1,2.209618941E-1,-4.944259375E-1,6.392868104E-1
2.889483583E0,3.604447384E-1,7.373894423E-2,4.035730702E-1,5.461035289E-1
2.899487583E0,2.908097356E-1,9.753842756E-2,7.651069987E-1,8.243013809E-1
2.909491583E0,2.367490109E-1,1.850364549E-1,9.574330312E-1,1.003477251E0
2.919495583E0,1.531592625E-1,4.548913045E-1,9.289184994E-1,1.045597168E0
2.929499583E0,-4.775201753E-2,7.985980958E-1,8.732875049E-1,1.184343801E0
2.939503583E0,-2.722421946E-1,1.065300127E0,9.865890026E-1,1.477273852E0
2.949507583E0,-4.591491739E-1,1.251022021E0,1.242040991E0,1.821686000E0
2.959511583E0,-5.357684565E-1,1.460187012E0,1.552567318E0,2.197648567E0
2.969514583E0,-6.230516718E-1,1.651377077E0,1.782694430E0,2.508632908E0
2.979518583E0,-5.800915937E-1,1.822966982E0,1.902698591E0,2.698143214E0
2.989522583E0,-2.246680056E-1,1.981005527E0,1.767181183E0,2.664167401E0
2.999526583E0,2.053515094E-1,2.019980581E0,1.491224763E0,2.519174882E0
3.009530583E0,4.063360257E-1,1.821548009E0,1.211703297E0,2.225167633E0
3.019534125E0,3.742448252E-1,1.946892140E0,1.185208393E0,2.309798071E0
3.029538125E0,7.741932794E-2,9.100048032E-1,1.642958255E0,1.879737834E0
3.039542125E0,-2.908091509E-1,3.376527303E-1,2.371683878E0,2.413185394E0
3.049546125E0,-4.789254074E-1,-1.893094540E-1,3.348865296E0,3.388230568E0
3.059549125E0,-4.629481830E-1,-6.629282208E-1,4.464304127E0,4.536937975E0
3.069553125E0,-4.085614760E-1,-5.195867988E-1,4.454441044E0,4.503214178E0
3.079557125E0,-1.324331488E-1,-9.408053041E-1,5.472160038E0,5.554024544E0
3.089561125E0,2.227118196E-1,-7.074853928E-1,4.991660998E0,5.046465660E0
3.099565125E0,6.001601149E-1,-2.344773676E-1,3.646310232E0,3.702803007E0
3.109569125E0,8.803029943E-1,2.737808163E-1,1.936970876E0,2.145167936E0
3.119573125E0,8.490618327E-1,2.137826096E-1,1.939232579E0,2.127729305E0
3.129577125E0,1.443593491E0,1.159711829E0,-7.642264080E-1,2.003231313E0
