"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.163938208E0,1.252923828E-1,-4.820755948E-1,-1.524637508E0,1.603937215E0
3.173942208E0,4.094771500E-1,-5.953646672E-1,-1.598525264E0,1.754255866E0
3.183946208E0,6.667698415E-1,-6.693494868E-1,-1.788602457E0,2.022797446E0
3.193950208E0,8.722782755E-1,-6.948231742E-1,-2.005127776E0,2.294381405E0
3.203954208E0,1.012037547E0,-6.396605417E-1,-2.198537298E0,2.503388075E0
3.213958208E0,1.136877209E0,-5.537952031E-1,-2.335093757E0,2.655530412E0
3.223962208E0,1.194572563E0,-3.703467058E-1,-2.399692626E0,2.706046007E0
3.233966208E0,1.123820230E0,-1.551102591E-1,-2.364010577E0,2.622132169E0
3.243970208E0,9.369582747E-1,7.570258543E-2,-2.196354532E0,2.389057329E0
3.253974208E0,8.037442303E-1,2.942113533E-1,-1.960951477E0,2.139601786E0
3.263978208E0,6.722843505E-1,4.931869856E-1,-1.767927287E0,1.954678118E0
3.273982208E0,5.711884770E-1,6.379282310E-1,-1.625879708E0,1.837578169E0
3.283986208E0,5.242137006E-1,6.826595038E-1,-1.501118837E0,1.730370413E0
3.293990208E0,4.975775868E-1,7.232606690E-1,-1.331090577E0,1.594519230E0
3.303994208E0,4.269151551E-1,7.946479362E-1,-1.018824703E0,1.360781271E0
3.313998208E0,2.554569581E-1,8.020172551E-1,-6.533368868E-1,1.065522887E0
3.324002208E0,2.200278014E-2,8.134172791E-1,-2.525921148E-1,8.520179392E-1
3.334006208E0,-1.251856712E-1,7.678884461E-1,1.667362779E-1,7.956915887E-1
3.344010208E0,-1.170290977E-2,7.903496479E-1,2.009576923E-1,8.155817054E-1
3.354014208E0,-8.041441798E-2,6.848673394E-1,7.532652175E-1,1.021233685E0
3.364018208E0,8.785675406E-2,6.803254415E-1,2.191815339E0,2.296653216E0
3.374022208E0,2.355352020E-1,7.558102182E-1,2.535697108E0,2.656404664E0
3.384026208E0,2.576783153E-1,7.558790691E-1,2.524014956E0,2.647338811E0
3.394030208E0,2.579198053E-1,7.510089963E-1,2.479019462E0,2.603089440E0
3.404034208E0,3.398401737E-1,8.166917930E-1,2.578646661E0,2.726150295E0
3.414038208E0,1.612662077E-1,8.397858097E-1,2.748890099E0,2.878826805E0
3.424042208E0,-3.327039394E-1,8.052607056E-1,3.166623956E0,3.284302665E0
3.434046208E0,-1.025756577E0,7.182880506E-1,3.847859078E0,4.046496480E0
3.444050208E0,-1.733681315E0,6.398589816E-1,4.640181357E0,4.994632463E0
3.454054208E0,-2.246303203E0,5.144816314E-1,5.242048713E0,5.726224248E0
3.464058208E0,-2.660666140E0,4.007498152E-1,5.762959029E0,6.360144770E0
3.474062208E0,-2.940326478E0,3.593870502E-1,6.323351499E0,6.982796935E0
3.484066208E0,-2.923999297E0,3.274668807E-1,6.630262493E0,7.253784335E0
3.494070208E0,-2.523645996E0,2.870721222E-1,6.814381374E0,7.272344397E0
3.504074208E0,-1.711418626E0,3.161065447E-1,6.752667521E0,6.973334619E0
3.514078208E0,-8.658805445E-1,1.967061269E-1,6.046626171E0,6.111475311E0
3.524082208E0,-9.907814562E-2,1.693432910E-2,4.617060882E0,4.618154874E0
3.534086208E0,6.453241548E-1,1.059641557E-2,2.882772042E0,2.954137809E0
3.544090208E0,1.223455323E0,1.466109108E-1,1.211710314E0,1.728172321E0
3.554094208E0,1.594400345E0,3.873143389E-1,-1.664790004E-1,1.649193778E0
3.564098208E0,1.749925172E0,6.389841650E-1,-1.232007169E0,2.233468275E0
3.574102208E0,1.693433467E0,8.479056188E-1,-1.949575719E0,2.717996750E0
3.584106208E0,1.584624386E0,1.025954359E0,-2.319303351E0,2.990448933E0
3.594110208E0,1.475747768E0,1.246306242E0,-2.339187393E0,3.033629572E0
3.604114208E0,1.365859290E0,1.497886496E0,-2.095513451E0,2.915546635E0
3.614118208E0,1.244517579E0,1.569873322E0,-1.786997981E0,2.684527526E0
3.624122208E0,1.052846434E0,1.498516826E0,-1.256489460E0,2.220991683E0
3.634126250E0,8.179810309E-1,1.250033257E0,-4.530978173E-1,1.561080954E0
3.644130250E0,5.704289237E-1,8.902284966E-1,3.504429299E-1,1.113869912E0
3.654134250E0,3.776070473E-1,5.256720693E-1,1.031055908E0,1.217371961E0
3.664138250E0,1.976426134E-1,2.421780045E-1,1.852246476E0,1.878438127E0
3.674142250E0,7.008180320E-3,6.754550032E-2,2.874239200E0,2.875041302E0
3.684146250E0,-1.072680482E-1,-1.526039962E-1,3.814446918E0,3.819005068E0
3.694150250E0,-5.760823041E-2,-5.431014497E-1,4.237777146E0,4.272824947E0
3.704154250E0,3.482104629E-2,-1.023957169E0,4.018391368E0,4.146947067E0
3.714158250E0,2.849693173E-1,-1.487386359E0,3.263695337E0,3.597948436E0
3.724162250E0,5.592759445E-1,-1.742032308E0,2.250502088E0,2.900383732E0
3.734166250E0,7.602792451E-1,-1.738700418E0,1.226674508E0,2.259609263E0
3.744170250E0,8.390894794E-1,-1.563883581E0,3.286374933E-1,1.804939226E0
3.754174250E0,8.417134175E-1,-1.319565422E0,-4.192523789E-1,1.620341612E0
3.764178250E0,8.380729410E-1,-1.137074699E0,-1.061543291E0,1.766968954E0
3.774182250E0,8.421250615E-1,-1.016637990E0,-1.583638837E0,2.061707882E0
3.784186250E0,8.293518189E-1,-8.465860485E-1,-1.987972630E0,2.314425967E0
3.794190250E0,8.834891421E-1,-7.410389820E-1,-2.276470158E0,2.551863675E0
3.804194250E0,8.898181683E-1,-7.169784205E-1,-2.386119484E0,2.645638037E0
3.814198250E0,8.248240274E-1,-7.164242506E-1,-2.331580165E0,2.574852316E0
3.824202250E0,7.402200794E-1,-6.785585591E-1,-2.176414942E0,2.396904146E0
3.834206250E0,6.183605969E-1,-6.120695776E-1,-1.976704461E0,2.159712833E0
3.844210250E0,6.079440746E-1,-6.640630192E-1,-1.965408810E0,2.161806532E0
3.854214250E0,2.660243386E-1,-4.865357047E-1,-1.756482532E0,1.841932905E0
3.864218250E0,4.907801986E-2,-4.501847345E-1,-1.494489264E0,1.561593131E0
3.874222250E0,-7.724054933E-2,-4.063975677E-1,-1.259996620E0,1.326166117E0
3.884226250E0,-5.294829190E-2,-3.870473769E-1,-1.227600122E0,1.288259001E0
3.894230250E0,6.751370609E-2,-4.124652234E-1,-1.353457931E0,1.416521808E0
3.904234250E0,2.261039355E-1,-5.314736035E-1,-1.430341215E0,1.542550865E0
3.914238250E0,3.330287522E-1,-7.049561065E-1,-1.426853936E0,1.625971530E0
3.924242250E0,4.612435734E-1,-9.190823132E-1,-1.478200675E0,1.800704076E0
3.934246250E0,5.268855858E-1,-1.085735853E0,-1.495883825E0,1.922003949E0
3.944250250E0,5.423079094E-1,-1.196038314E0,-1.491844568E0,1.987512448E0
3.954254250E0,5.732791489E-1,-1.202823130E0,-1.464219983E0,1.979740544E0
3.964258250E0,6.254854292E-1,-1.136530908E0,-1.511779481E0,1.992087278E0
3.974262250E0,6.100423479E-1,-1.000559755E0,-1.616811846E0,1.996835505E0
3.984266250E0,4.956547299E-1,-8.293646827E-1,-1.688427958E0,1.945329884E0
3.994270250E0,2.968534908E-1,-6.170850268E-1,-1.605102212E0,1.745069923E0
4.004274250E0,1.312015790E-1,-5.124105111E-1,-1.491176816E0,1.582209431E0
4.014278250E0,3.822821885E-2,-4.867219386E-1,-1.468312449E0,1.547352930E0
4.024282250E0,6.249182492E-2,-4.527887920E-1,-1.634905470E0,1.697597954E0
4.034286250E0,7.755337536E-2,-3.878110233E-1,-1.900417008E0,1.941132844E0
4.044290250E0,1.304583979E-1,-2.769712034E-1,-2.124529089E0,2.146475318E0
4.054294250E0,1.293532741E-1,-1.484584665E-1,-2.261241084E0,2.269798103E0
4.064298250E0,1.718853360E-1,-7.631201148E-3,-2.286750732E0,2.293214276E0
4.074302250E0,2.289719948E-1,9.364023507E-2,-2.141121148E0,2.155364573E0
4.084306250E0,2.784830010E-1,2.071653888E-1,-1.682116474E0,1.717552361E0
4.094310250E0,3.226066750E-1,2.738604847E-1,-1.072500388E0,1.152966484E0
4.104314250E0,3.563766843E-1,3.850116688E-1,-5.768909740E-1,7.797701727E-1
4.114318250E0,4.075406983E-1,5.915920436E-1,-3.760642594E-1,8.108605886E-1
4.124322250E0,3.460958174E-1,8.132187662E-1,-3.100024170E-1,9.365941357E-1
4.134326250E0,-2.953194737E-2,1.066304678E0,-1.295023781E-1,1.074545797E0
4.144330250E0,-7.936829263E-1,1.188260348E0,1.939164752E-1,1.442046754E0
4.154334250E0,-1.703259713E0,1.432583038E0,9.205511338E-1,2.408485458E0
4.164338250E0,-2.581381696E0,1.594739776E0,2.329679235E0,3.825458372E0
4.174342250E0,-3.465773648E0,1.405826033E0,4.116110036E0,5.561501204E0
4.184346250E0,-3.379160889E0,1.555477185E0,4.107542696E0,5.541673447E0
4.194350250E0,-4.811703581E0,3.869263396E-1,7.611566783E0,9.013220969E0
4.204354250E0,-5.092600898E0,3.697545290E-2,9.126052355E0,1.045087473E1
4.214358250E0,-5.022786312E0,-2.168220654E-1,1.017956508E1,1.135336687E1
4.224362250E0,-4.239883897E0,-6.592737110E-1,9.901644580E0,1.079137724E1
4.234366250E0,-4.299617006E0,-7.065059111E-1,9.890608546E0,1.080786725E1
4.244370250E0,-2.440621674E0,-1.057678720E0,5.967627364E0,6.533597385E0
4.254374250E0,-1.768413191E0,-1.068382048E0,3.660454062E0,4.203290301E0
4.264378250E0,-9.446483865E-1,-7.240031192E-1,1.670443093E0,2.051078062E0
4.274382250E0,-4.660760048E-1,-4.842786795E-1,7.627926707E-2,6.764400995E-1
4.284386250E0,-6.160605946E-1,-6.370719793E-1,7.735223114E-2,8.895924521E-1
4.294390250E0,-8.527579308E-1,-2.185206816E-1,-1.919761936E0,2.111973785E0
4.304394250E0,-1.038439334E0,3.144398689E-2,-2.404478572E0,2.619324756E0
4.314398250E0,-1.069542135E0,3.255121565E-1,-2.629932005E0,2.857695032E0
4.324402250E0,-1.063103474E0,5.049728528E-1,-2.591240979E0,2.846000068E0
4.334406250E0,-1.098495939E0,4.013359255E-1,-2.562945133E0,2.817170852E0
4.344410250E0,-1.144346589E0,3.945955476E-1,-2.329565799E0,2.625283142E0
4.354414250E0,-1.276051759E0,2.780777889E-1,-1.861928880E0,2.274294287E0
4.364418250E0,-1.617816544E0,-2.345519927E-1,-8.682571453E-1,1.851003911E0
4.374422250E0,-1.699480219E0,-6.123338717E-1,-4.975115132E-1,1.873687138E0
4.384426250E0,-1.698904707E0,-6.836029521E-1,-4.687075442E-1,1.890311340E0
4.394430250E0,-1.651560387E0,-1.227007507E0,1.426340550E-1,2.062412085E0
4.404434250E0,-1.591408033E0,-1.369293652E0,2.966093695E-1,2.120264548E0
4.414438250E0,-1.445568534E0,-1.438019194E0,2.848985660E-1,2.058818783E0
4.424441250E0,-1.314505680E0,-1.463098779E0,1.013304931E-1,1.969479903E0
4.434445250E0,-1.368257818E0,-1.555938238E0,1.320178503E-1,2.076174841E0
4.444449250E0,-8.465970120E-1,-1.328541775E0,-4.146476966E-1,1.629012726E0
4.454453250E0,-7.320841174E-1,-1.341231987E0,-7.100186259E-1,1.684926363E0
4.464457250E0,-5.413986674E-1,-1.381214371E0,-1.028270879E0,1.805050320E0
4.474461250E0,-1.653693451E-1,-1.431507150E0,-1.361973816E0,1.982809223E0
4.484465250E0,-2.921371266E-1,-1.490777159E0,-1.352493725E0,2.033961630E0
4.494469250E0,4.130780847E-1,-1.547087015E0,-1.793963184E0,2.404665391E0
4.504473250E0,6.829620241E-1,-1.573550929E0,-1.770270267E0,2.465026667E0
4.514477250E0,8.997195509E-1,-1.598279388E0,-1.747393035E0,2.533253776E0
4.524481250E0,9.356011359E-1,-1.612855327E0,-1.689874560E0,2.516411695E0
4.534485250E0,8.530583315E-1,-1.638015019E0,-1.684692172E0,2.499797879E0
4.544489250E0,4.347561251E-1,-1.520071709E0,-1.417338177E0,2.123317781E0
4.554493250E0,1.571579540E-1,-1.306018301E0,-1.162292570E0,1.755365046E0
4.564497250E0,-4.500053711E-2,-1.081200460E0,-8.510856271E-1,1.376723003E0
4.574501250E0,-1.287309111E-1,-9.038842303E-1,-6.406636316E-1,1.115360138E0
4.584505250E0,-1.874293549E-1,-9.272438568E-1,-6.316711986E-1,1.137505796E0
4.594509250E0,9.795255661E-3,-8.813616326E-1,-8.306355751E-1,1.211135720E0
4.604513250E0,1.260789430E-1,-9.516764474E-1,-9.580300319E-1,1.356246844E0
4.614517250E0,1.871056018E-1,-9.983813748E-1,-1.080929734E0,1.483301374E0
4.624521250E0,2.336912278E-1,-9.497781488E-1,-1.118195209E0,1.485614569E0
4.634524875E0,1.827468315E-1,-9.729497874E-1,-1.106582054E0,1.484773227E0
4.644528875E0,3.390400553E-1,-6.411822796E-1,-1.239279935E0,1.435923965E0
4.654532875E0,3.153409979E-1,-5.384557638E-1,-1.454795440E0,1.582973256E0
4.664536875E0,2.090490510E-1,-3.910439488E-1,-1.653068091E0,1.711505475E0
4.674540875E0,1.181559840E-1,-2.482640058E-1,-1.677029981E0,1.699419139E0
4.684544875E0,8.234807393E-2,-2.671358943E-1,-1.666205615E0,1.689492215E0
4.694548875E0,8.722425892E-2,-6.605014801E-2,-1.674499306E0,1.678069909E0
4.704552875E0,5.379705636E-2,-4.031304359E-2,-1.684855310E0,1.686195920E0
4.714556875E0,3.779975499E-2,-5.479367316E-2,-1.737223558E0,1.738498449E0
4.724560875E0,1.259490252E-3,-6.336042881E-2,-1.808162563E0,1.809272778E0
4.734564875E0,-3.116938703E-2,-7.441400528E-2,-1.801055857E0,1.802861940E0
4.744568875E0,7.226911867E-2,5.410136282E-2,-1.828967541E0,1.831194159E0
4.754572875E0,3.934072472E-2,1.328803146E-1,-1.803815743E0,1.809131312E0
4.764576875E0,7.521003060E-2,1.943070692E-1,-1.717317882E0,1.729911123E0
4.774580875E0,9.251475569E-2,2.247084975E-1,-1.656219156E0,1.673951845E0
4.784584875E0,7.357725045E-2,2.049560183E-1,-1.643681556E0,1.658043919E0
4.794588875E0,9.500289213E-2,2.369011116E-1,-1.627401738E0,1.647295998E0
4.804592875E0,2.123083804E-2,3.248596072E-1,-1.601407941E0,1.634163978E0
4.814596875E0,2.141780276E-2,4.216608471E-1,-1.660691691E0,1.713520786E0
4.824600875E0,6.782002710E-2,5.903571117E-1,-1.723410096E0,1.822982017E0
4.834604875E0,6.455541696E-2,5.503972399E-1,-1.698066509E0,1.786206705E0
4.844608875E0,1.575599866E-1,8.493454957E-1,-1.599102969E0,1.817510172E0
4.854612875E0,7.698125455E-1,1.424982242E0,-1.057914509E0,1.934520316E0
4.864616875E0,1.041697548E0,1.678283039E0,-9.040081912E-1,2.172325609E0
4.874620875E0,1.389638747E0,1.987106658E0,-1.021887474E0,2.631338581E0
4.884624875E0,1.329860469E0,1.986182798E0,-1.017938265E0,2.598008715E0
4.894628875E0,2.210585193E0,3.022443312E0,-1.808762487E0,4.158542077E0
4.904632875E0,2.633318127E0,3.565149125E0,-2.575124298E0,5.126004077E0
4.914636875E0,2.310026451E0,3.692928329E0,-2.785864382E0,5.170588187E0
4.924640875E0,1.206592538E0,3.185774757E0,-1.872473164E0,3.887310395E0
4.934644875E0,1.293045376E0,3.325947719E0,-1.963033086E0,4.072762388E0
4.944648875E0,-1.201034467E0,1.634544404E0,2.797421404E0,3.455399501E0
4.954652875E0,-2.165189896E0,7.679551774E-1,4.434557002E0,4.994306583E0
4.964656875E0,-2.618715291E0,-3.467662007E-2,5.490840722E0,6.083436864E0
4.974660875E0,-2.591445924E0,-6.183529955E-1,5.870223861E0,6.446509178E0
4.984664875E0,-2.459632141E0,-5.404248136E-1,5.833295771E0,6.353675220E0
4.994668875E0,-1.607855520E0,-1.278765306E0,5.666588729E0,6.027492671E0
5.004672875E0,-1.019418707E0,-1.603889207E0,5.137915065E0,5.478124341E0
5.014676875E0,-2.053160972E-1,-1.933204685E0,4.053494543E0,4.495581504E0
5.024680875E0,7.535887878E-1,-2.130982954E0,2.592295232E0,3.439328274E0
5.034684875E0,6.781971281E-1,-2.154407192E0,2.601260768E0,3.444993363E0
5.044688875E0,2.202423942E0,-1.875685040E0,-8.979686022E-2,2.894292498E0
5.054692875E0,2.665038980E0,-1.510234646E0,-8.656720912E-1,3.183179169E0
5.064696875E0,2.861615938E0,-1.146170627E0,-1.363102328E0,3.370549042E0
5.074700875E0,2.843072371E0,-8.259086859E-1,-1.751194310E0,3.439748127E0
5.084704875E0,2.785721418E0,-8.216893351E-1,-1.752554957E0,3.392177186E0
5.094708875E0,2.250654408E0,-3.796597123E-1,-1.839377339E0,2.931364146E0
5.104712875E0,1.779035535E0,-2.728132483E-1,-1.373828461E0,2.264243614E0
5.114716875E0,1.399856318E0,-2.851666608E-1,-8.176611882E-1,1.646052111E0
5.124720875E0,1.150612465E0,-3.854540107E-1,-3.586857498E-1,1.265361334E0
5.134724875E0,1.182054698E0,-3.546590647E-1,-3.741136283E-1,1.289572552E0
5.144728875E0,5.077078879E-1,-7.508348224E-1,7.036200178E-1,1.147432508E0
5.154731875E0,6.228213829E-2,-9.736567158E-1,1.882608143E0,2.120400878E0
5.164735875E0,-2.709975417E-1,-1.289553711E0,3.064828609E0,3.336099945E0
5.174739875E0,-3.617994652E-1,-1.673601466E0,3.754722288E0,4.126715423E0
5.184743875E0,-3.136754186E-1,-1.695226516E0,3.765776449E0,4.141649125E0
5.194747875E0,-3.083189305E-2,-2.335517388E0,3.529474093E0,4.232349164E0
5.204751875E0,9.331805348E-2,-2.707885037E0,2.786183640E0,3.886408228E0
5.214755875E0,1.647874923E-1,-2.906503259E0,1.948581108E0,3.503124954E0
5.224759875E0,3.391453052E-1,-2.781888860E0,1.181749181E0,3.041456279E0
5.234763875E0,3.075351843E-1,-2.857684563E0,1.220291687E0,3.122507126E0
5.244767875E0,7.689277887E-1,-2.013139924E0,4.267362303E-1,2.196835475E0
5.254771875E0,6.537679727E-1,-1.771658688E0,7.562554836E-2,1.889948754E0
5.264775875E0,4.112876307E-1,-1.566950007E0,-3.392689008E-1,1.655171661E0
5.274779875E0,2.234291450E-1,-1.338676754E0,-7.220679832E-1,1.537321764E0
5.284783875E0,1.661234166E-1,-1.383432512E0,-6.964454842E-1,1.557728737E0
5.294787875E0,2.002324365E-1,-8.603809458E-1,-1.199014839E0,1.489290094E0
5.304791875E0,3.814187741E-1,-7.173697454E-1,-1.395055023E0,1.614397147E0
5.314795875E0,4.586051635E-1,-6.305508721E-1,-1.508061821E0,1.697693598E0
5.324799875E0,4.141892384E-1,-5.590511191E-1,-1.402806677E0,1.565872744E0
5.334803875E0,3.645676467E-1,-5.724880207E-1,-1.392758237E0,1.549331342E0
5.344807875E0,3.077166673E-1,-5.735171306E-1,-1.118201056E0,1.293825741E0
5.354811875E0,3.036409752E-1,-6.343135554E-1,-9.311977440E-1,1.166910779E0
5.364815875E0,5.081634956E-1,-5.823136818E-1,-1.026422575E0,1.284859005E0
5.374819875E0,6.075724840E-1,-5.122622842E-1,-1.107908787E0,1.363458416E0
5.384823875E0,5.768045449E-1,-5.364241487E-1,-1.091320821E0,1.345895793E0
5.394827875E0,5.240793608E-1,-4.387358862E-1,-9.862633127E-1,1.199943197E0
5.404831875E0,4.340919545E-1,-4.366267955E-1,-9.914036000E-1,1.167030369E0
5.414835875E0,4.610305886E-1,-3.769226307E-1,-9.731287122E-1,1.140876577E0
5.424839875E0,4.666562679E-1,-2.476816231E-1,-8.898462349E-1,1.034862590E0
5.434843875E0,4.453425090E-1,-2.565319687E-1,-8.825974417E-1,1.021330919E0
5.444847875E0,3.072980797E-1,3.894830346E-2,-6.126759338E-1,6.865281349E-1
5.454851875E0,1.606572202E-1,1.735740119E-1,-5.714834690E-1,6.184917424E-1
5.464855875E0,-1.241305411E-2,2.224520570E-1,-6.536391878E-1,6.905672954E-1
5.474859875E0,-8.782927215E-2,2.367543465E-1,-7.219603944E-1,7.648486208E-1
5.484863875E0,-1.188411498E-1,2.371110266E-1,-7.190420491E-1,7.663982817E-1
5.494867875E0,-1.049867570E-3,1.520819861E-1,-5.340513486E-1,5.552844997E-1
5.504871875E0,1.619907508E-1,4.579013050E-2,-4.272443533E-1,4.592117995E-1
5.514875875E0,3.044876886E-1,-3.303618371E-2,-3.427555954E-1,4.596580687E-1
5.524879875E0,3.784834718E-1,-6.257397830E-2,-2.388400483E-1,4.518957954E-1
5.534883875E0,3.800536685E-1,-8.060328305E-2,-2.278314954E-1,4.503830264E-1
5.544887875E0,3.497829985E-1,4.211632490E-2,-2.734619969E-1,4.459858682E-1
5.554891875E0,3.084571441E-1,1.281370533E-1,-4.103961861E-1,5.291407598E-1
5.564895875E0,2.837124583E-1,2.199886250E-1,-5.439612097E-1,6.517526768E-1
5.574899875E0,2.830090383E-1,2.837817478E-1,-6.383954966E-1,7.537738429E-1
5.584903875E0,3.108851273E-1,2.385266376E-1,-6.118795431E-1,7.265955508E-1
5.594907875E0,1.260525209E-1,2.209265184E-1,-9.777018195E-1,1.010246808E0
5.604911875E0,2.752642550E-2,2.161423266E-1,-1.149850280E0,1.170312299E0
5.614915875E0,-8.195384368E-2,1.901309878E-1,-1.284909852E0,1.301483597E0
5.624919875E0,-1.379530665E-1,1.077577525E-1,-1.437485343E0,1.448104587E0
5.634923875E0,-9.530186757E-2,6.876501024E-2,-1.414261372E0,1.419135759E0
5.644927875E0,4.320445519E-2,-5.606076479E-2,-1.739276515E0,1.740716011E0
5.654931875E0,2.620528001E-1,-1.499366426E-1,-1.794314017E0,1.819537155E0
5.664935875E0,4.395395129E-1,-2.568471336E-1,-1.588583243E0,1.668161309E0
5.674939875E0,6.100328827E-1,-2.722732580E-1,-9.567775583E-1,1.166917367E0
5.684943875E0,7.174413007E-1,-3.269113952E-1,-9.218802059E-1,1.213035941E0
5.694946875E0,8.947798231E-1,3.074653101E-1,7.044257641E-1,1.179568356E0
5.704951875E0,8.922833544E-1,7.300184423E-1,9.483885580E-1,1.492828646E0
5.714954875E0,1.027715906E0,1.143223046E0,6.665638733E-1,1.675549555E0
5.724958875E0,1.361921044E0,1.506835660E0,8.091552436E-2,2.032714923E0
5.734962875E0,1.390419496E0,1.462193338E0,1.165619051E-1,2.021104255E0
5.744966875E0,1.542165706E0,1.931246452E0,-2.208013880E0,3.314108209E0
5.754970875E0,1.219149361E0,1.991517212E0,-3.231194174E0,3.986612818E0
5.764974875E0,3.188044500E-1,1.680819561E0,-2.891827040E0,3.359978319E0
5.774978875E0,-8.751762287E-1,1.088641042E0,-6.108352304E-1,1.524530232E0
5.784982875E0,-7.745934483E-1,1.299104553E0,-7.578166902E-1,1.691731003E0
5.794986875E0,-3.249393632E0,-2.571225375E-1,4.457897333E0,5.522455940E0
5.804990875E0,-3.819862610E0,-8.253812671E-1,5.828606304E0,7.017496422E0
5.814994875E0,-3.757428380E0,-1.289209310E0,6.103005025E0,7.281963952E0
5.824998875E0,-3.148663941E0,-1.635862367E0,5.290685268E0,6.370359558E0
5.835002875E0,-3.215584739E0,-1.561543086E0,5.244753635E0,6.347112943E0
5.845006875E0,-2.192370970E0,-1.781039961E0,3.712171515E0,4.664634088E0
5.855010875E0,-3.842205405E-1,-1.735511493E0,5.687849790E-1,1.866317743E0
5.865014875E0,1.481530409E-1,-1.468573235E0,-1.813987559E-1,1.487132199E0
5.875018875E0,4.933496844E-1,-1.157476804E0,-5.491973913E-1,1.372867159E0
5.885022875E0,4.918391659E-1,-1.203282137E0,-5.232696676E-1,1.401286841E0
5.895026875E0,7.673385885E-1,-5.573384696E-1,-7.588604182E-1,1.214620852E0
5.905030875E0,3.538312452E-1,-4.823169386E-1,-7.992436284E-1,9.983068450E-1
5.915034875E0,-2.886495183E-1,-4.880752766E-1,-8.122145069E-1,9.905697478E-1
5.925038875E0,-8.538474863E-1,-3.855835265E-1,-7.262019646E-1,1.185368921E0
5.935042875E0,-7.771456848E-1,-4.385657322E-1,-6.898404694E-1,1.127907439E0
5.945046875E0,-7.179369253E-1,6.372003257E-2,-1.832657719E-1,7.436934949E-1
5.955050875E0,-4.197587478E-1,2.041122651E-1,2.299487722E-1,5.203226508E-1
5.965054875E0,-2.217088759E-1,1.076612735E-1,6.670059228E-1,7.110855620E-1
5.975058875E0,-2.306806974E-1,-2.141759080E-1,9.610986507E-1,1.011333536E0
5.985062875E0,-8.451251216E-2,-2.965304321E-1,1.034623879E0,1.079592161E0
5.995066875E0,-4.078608334E-1,-9.118826365E-1,9.419741625E-1,1.373024299E0
6.005070875E0,-4.820212157E-1,-1.140008832E0,6.708627462E-1,1.407842822E0
6.015074875E0,-4.931769723E-1,-1.273917087E0,4.336564100E-1,1.433229274E0
6.025078875E0,-5.990519214E-1,-1.177764888E0,4.417127037E-1,1.393234886E0
6.035082875E0,-5.152513808E-1,-1.215309275E0,4.871367985E-1,1.407040468E0
6.045086875E0,-6.849868418E-1,-7.127311492E-1,6.184611690E-1,1.166056123E0
6.055090875E0,-6.725973228E-1,-4.576311636E-1,4.079046875E-1,9.100547646E-1
6.065094875E0,-6.673327821E-1,-3.219009161E-1,-8.834031880E-2,7.461616808E-1
6.075098875E0,-6.221295659E-1,-2.974776810E-1,-6.146265650E-1,9.237445436E-1
6.085102875E0,-6.799827947E-1,-2.777041519E-1,-6.421073091E-1,9.756013496E-1
6.095106875E0,-3.865278518E-1,-3.705672920E-2,-1.142598563E0,1.206776060E0
6.105110875E0,-2.113920486E-1,1.738634491E-1,-1.244916067E0,1.274649407E0
6.115114875E0,-1.920941904E-1,2.296809697E-1,-1.354306362E0,1.387010904E0
6.125118875E0,-3.087971596E-1,3.072460395E-1,-1.247723315E0,1.321578331E0
6.135122875E0,-4.042254733E-1,3.687558246E-1,-1.306494264E0,1.416441440E0
6.145126875E0,-6.709090854E-1,3.191720206E-1,-6.506307954E-1,9.875779521E-1
6.155130875E0,-8.180243734E-1,3.303273386E-1,-3.962049937E-1,9.670875985E-1
6.165133875E0,-9.746102504E-1,3.347495878E-1,-1.544764209E-1,1.042010265E0
6.175137875E0,-1.035948347E0,3.443846297E-1,6.087477744E-2,1.093387163E0
6.185141875E0,-1.231212824E0,4.716381687E-1,-3.114811778E-2,1.318824395E0
6.195145875E0,-7.275143722E-1,2.955480999E-1,-1.055404884E-1,7.923159949E-1
6.205149875E0,-5.335749101E-1,2.935574153E-1,-3.930895972E-1,7.248431363E-1
6.215153875E0,-3.983039249E-1,3.448535764E-1,-6.399754143E-1,8.289381983E-1
6.225157875E0,-3.714459458E-1,4.828776866E-1,-7.774487168E-1,9.877091971E-1
6.235161875E0,-5.689063087E-1,5.945375785E-1,-8.239042604E-1,1.164451609E0
6.245165875E0,-2.635010458E-1,6.828942695E-1,-7.779849064E-1,1.068193755E0
6.255169875E0,-1.815205973E-1,7.513844606E-1,-6.168227792E-1,9.889381557E-1
6.265173875E0,-1.712835114E-1,7.737635091E-1,-5.159349203E-1,9.456409738E-1
6.275177875E0,-1.533818952E-1,7.254973751E-1,-6.087430966E-1,9.593959583E-1
6.285181875E0,-2.239458013E-1,7.380548555E-1,-6.053482032E-1,9.804708760E-1
6.295185875E0,-4.338370889E-2,7.092146337E-1,-1.162759178E0,1.362672539E0
6.305189875E0,-3.206423029E-2,8.278134164E-1,-1.297083755E0,1.539067716E0
6.315193875E0,-4.343253314E-2,9.481722111E-1,-1.245033596E0,1.565575160E0
6.325197875E0,-4.079704687E-2,9.853952935E-1,-1.296431791E0,1.628927153E0
6.335201875E0,-3.149968162E-2,9.508057970E-1,-1.280825572E0,1.595474237E0
6.345205875E0,-3.427637815E-2,9.525365728E-1,-1.402785627E0,1.695968251E0
