"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.391010292E0,1.992208353E0,-1.238071608E0,1.790242016E-1,2.352395608E0
7.401014292E0,2.057231146E0,-1.256810765E0,1.634542358E-1,2.416296872E0
7.411018292E0,1.395219037E0,-1.660259874E0,1.147804924E0,2.453681959E0
7.421022292E0,1.143177730E0,-1.909859969E0,1.469999955E0,2.667455771E0
7.431026292E0,9.872354123E-1,-2.113919609E0,1.373262450E0,2.707238377E0
7.441030292E0,9.243600100E-1,-2.218458762E0,9.543907249E-1,2.585896819E0
7.451034292E0,1.004498147E0,-2.337398729E0,9.982173604E-1,2.732926498E0
7.461038292E0,6.976248676E-1,-1.906652479E0,-2.602092826E-1,2.046878844E0
7.471042292E0,7.341594404E-1,-1.734359007E0,-7.722394323E-1,2.035520815E0
7.481046292E0,8.128378201E-1,-1.880605472E0,-6.997643638E-1,2.164960144E0
7.491050292E0,7.463283733E-1,-1.625457539E0,-1.589926348E0,2.393111791E0
7.501054292E0,8.199345857E-1,-1.764440008E0,-1.512644868E0,2.464474744E0
7.511058292E0,8.481896473E-1,-1.574800771E0,-1.801830028E0,2.538900273E0
7.521062292E0,7.964917825E-1,-1.470082401E0,-1.654942709E0,2.352525620E0
7.531066292E0,8.574164075E-1,-1.575087869E0,-1.589733975E0,2.396522231E0
7.541070292E0,7.676441056E-1,-1.410075350E0,-1.554612089E0,2.234817378E0
7.551074292E0,7.057717931E-1,-1.241949189E0,-1.576043304E0,2.127078774E0
7.561078292E0,3.773544475E-1,-7.571752506E-1,-1.215593449E0,1.481005798E0
7.571082292E0,1.783853933E-1,-5.964534187E-1,-9.669037664E-1,1.149991706E0
7.581086292E0,2.299880947E-1,-6.569919813E-1,-9.280063337E-1,1.160055491E0
7.591090292E0,6.479723588E-2,-5.284637493E-1,-4.935114330E-1,7.259656676E-1
7.601094292E0,1.228361137E-1,-5.897542638E-1,-4.533825767E-1,7.539592584E-1
7.611098292E0,-9.687798455E-2,-6.602617443E-1,6.551980555E-2,6.705399017E-1
7.621102292E0,-1.984640010E-1,-7.717798412E-1,1.045201492E-1,8.037142182E-1
7.631106292E0,-1.500252280E-1,-8.364301658E-1,1.539840853E-1,8.636168651E-1
7.641110292E0,-4.329066508E-1,-5.334087396E-1,-2.083491576E-1,7.178735426E-1
7.651114292E0,-5.057112099E-1,-2.787151355E-1,-3.956220263E-1,6.999591004E-1
7.661118292E0,-5.504804166E-1,-1.118034410E-1,-3.307413214E-1,6.518577453E-1
7.671122292E0,-7.176286308E-1,-5.443757772E-4,-1.075478375E-1,7.256429463E-1
7.681126292E0,-6.927522366E-1,-3.331158757E-2,-7.984723806E-2,6.981338730E-1
7.691130292E0,-7.221160765E-1,1.269582546E-1,5.005742848E-2,7.348984777E-1
7.701134292E0,-7.128615421E-1,1.060912961E-1,6.952047050E-2,7.240580344E-1
7.711138292E0,-5.037684725E-1,-4.612634540E-2,2.358603072E-1,5.581580405E-1
7.721142292E0,-4.095389843E-1,-1.939006877E-1,3.283387005E-1,5.595765887E-1
7.731146292E0,-3.042025638E-1,-2.858575094E-1,3.179598927E-1,5.247401346E-1
7.741150292E0,-4.679924297E-1,-3.671215278E-1,3.312716639E-1,6.808348153E-1
7.751154292E0,-4.833820090E-1,-3.941070127E-1,3.634658486E-1,7.218628174E-1
7.761158292E0,1.643615775E-1,4.314309597E-2,4.084280133E-3,1.699786346E-1
7.771162292E0,5.375234252E-1,3.223768795E-1,-3.240830970E-1,7.056118897E-1
7.781166292E0,6.207236029E-1,4.004500723E-1,-6.248305410E-1,9.675077553E-1
7.791170292E0,6.172689217E-1,3.625694704E-1,-5.818751407E-1,9.225270847E-1
7.801174667E0,6.350084969E-1,4.404175454E-1,-6.491064262E-1,1.009228695E0
7.811178667E0,1.113970303E0,1.211196928E0,-2.165913928E-1,1.659770968E0
7.821182667E0,1.276522898E0,1.554860596E0,-1.297175556E-1,2.015918854E0
7.831186667E0,1.308903609E0,1.515978951E0,-9.221702278E-2,2.004975017E0
7.841190667E0,1.088954161E0,2.016443893E0,-4.028854376E-1,2.326839877E0
7.851194667E0,9.800333968E-1,2.507663802E0,-5.980239809E-1,2.757984025E0
7.861198667E0,3.404187557E-1,2.618424684E0,-9.030837464E-1,2.790625917E0
7.871202667E0,-7.090393634E-1,2.165029244E0,-4.346217853E-1,2.319263793E0
7.881206667E0,-6.162393001E-1,2.165489420E0,-4.532200241E-1,2.296628767E0
7.891210667E0,-1.244698550E0,9.064967662E-1,2.154529399E0,2.648208413E0
7.901214667E0,-1.162665257E0,9.205125421E-1,2.124403959E0,2.590796407E0
7.911218667E0,-1.230923387E0,-4.925624299E-1,3.397952671E0,3.647447393E0
7.921222667E0,-7.882453081E-1,-6.387299573E-1,3.434170910E0,3.580898834E0
7.931226667E0,-4.511023819E-1,-5.646732169E-1,2.728044190E0,2.822157739E0
7.941230667E0,-4.038916703E-1,-6.161263758E-1,1.686168010E0,1.840082267E0
7.951234667E0,-4.307944172E-1,-6.165005976E-1,1.690459866E0,1.850219278E0
7.961238667E0,3.499295443E-2,-9.720352829E-2,5.878679520E-1,5.968766721E-1
7.971242667E0,2.199478407E-1,-1.287252831E-1,1.615924823E-1,3.017604704E-1
7.981246667E0,1.766920397E-1,-1.346678084E-1,1.755673277E-1,2.831596406E-1
7.991250667E0,5.024089218E-1,-4.802844465E-1,-7.812967694E-1,1.045711488E0
8.001254667E0,4.847238719E-1,-4.918350363E-1,-7.645252007E-1,1.030222169E0
8.011258667E0,5.115631033E-1,-5.675816220E-1,-7.359668148E-1,1.060892482E0
8.021262667E0,2.901197641E-1,-6.581070453E-1,-3.456721866E-1,7.979746996E-1
8.031266667E0,3.273331256E-1,-6.752119052E-1,-3.313418305E-1,8.202716018E-1
8.041270667E0,2.608018979E-2,-7.733971810E-1,2.639555937E-1,8.176160048E-1
8.051274667E0,-1.844909097E-1,-1.097425899E0,9.522646773E-1,1.464646208E0
8.061278667E0,-5.739335985E-1,-1.120018955E0,1.487621124E0,1.948553013E0
8.071282667E0,-6.214429566E-1,-1.305378031E0,9.944950229E-1,1.754771638E0
8.081286667E0,-5.778401964E-1,-1.344412288E0,1.037590172E0,1.793860936E0
8.091290667E0,-2.528920770E-3,-2.012012873E0,1.854929763E-1,2.020546916E0
8.101294667E0,6.365856372E-2,-2.057028832E0,2.356252491E-1,2.071458251E0
8.111298667E0,-1.120938284E-1,-1.038941463E0,-2.538656384E-1,1.075366055E0
8.121302667E0,-1.362116195E-2,-1.192358369E0,-7.306879485E-1,1.398502375E0
8.131306667E0,4.569810994E-2,-1.239394541E0,-6.725134152E-1,1.410837141E0
8.141310667E0,2.976537553E-1,-1.178727340E0,-1.268648161E0,1.757118111E0
8.151314667E0,3.610932677E-1,-1.220620885E0,-1.214792966E0,1.759552683E0
8.161318667E0,6.139851254E-1,-1.275423329E0,-1.198849947E0,1.854972668E0
8.171322667E0,7.392608437E-1,-1.285307463E0,-1.159893458E0,1.882518181E0
8.181326667E0,8.204936526E-1,-1.323235427E0,-1.107467322E0,1.910666297E0
8.191330667E0,1.005323189E0,-1.103936774E0,-1.557114698E0,2.157303246E0
8.201334667E0,1.096547720E0,-1.136358415E0,-1.508891541E0,2.184143089E0
8.211338667E0,8.554510121E-1,-9.661102992E-1,-1.465979410E0,1.953013357E0
8.221342667E0,7.110368454E-1,-8.033700085E-1,-1.281333695E0,1.671165104E0
8.231346667E0,8.053984076E-1,-8.229195893E-1,-1.246368515E0,1.696849351E0
8.241350667E0,2.434546709E-1,-4.271162993E-1,-1.382828495E0,1.467621598E0
8.251354667E0,3.348921867E-1,-4.459443337E-1,-1.345311590E0,1.456324963E0
8.261358667E0,-8.252540901E-2,-1.804708028E-1,-1.198230143E0,1.214551616E0
8.271362667E0,-1.592335694E-1,-1.615252393E-1,-9.961094391E-1,1.021606454E0
8.281366667E0,-1.861806089E-1,-1.632016361E-1,-6.813386178E-1,7.249277931E-1
8.291370667E0,-1.194124228E-1,-1.810812521E-1,-6.417570609E-1,6.774229637E-1
8.301374667E0,-4.990671650E-2,-2.278373426E-1,-4.117702818E-1,4.732391573E-1
8.311378667E0,1.280640361E-1,-5.253296417E-1,-4.355082232E-1,6.942903155E-1
8.321382667E0,2.527549598E-1,-6.186827785E-1,-5.371924728E-1,8.574550734E-1
8.331386667E0,2.801844677E-1,-6.326658100E-1,-5.082838386E-1,8.585579909E-1
8.341390667E0,2.751127390E-1,-4.607401282E-1,-6.402081335E-1,8.353651531E-1
8.351394667E0,3.094128715E-1,-4.776263022E-1,-6.040869588E-1,8.299302762E-1
8.361398667E0,-2.789816223E-2,2.029159248E-2,-8.555903220E-1,8.562854987E-1
8.371402667E0,-4.204206526E-2,2.754652530E-1,-9.773989338E-1,1.016345078E0
8.381406667E0,8.001037538E-3,2.523529637E-1,-9.242737636E-1,9.581377902E-1
8.391410667E0,8.143738836E-2,4.616908854E-1,-9.495270109E-1,1.058958010E0
8.401414667E0,1.905117877E-1,4.934237248E-1,-8.099949038E-1,9.673951920E-1
8.411418667E0,1.472077471E-1,5.783744127E-1,-6.901205510E-1,9.123888737E-1
8.421422667E0,8.143797308E-2,7.395529121E-1,-5.893396962E-1,9.491532704E-1
8.431426667E0,1.574001749E-1,7.155769891E-1,-5.181641713E-1,8.973958718E-1
8.441430667E0,4.771487309E-1,1.244323744E0,-6.654751217E-1,1.489587066E0
8.451434667E0,8.556340300E-1,1.493548447E0,-8.337015626E-1,1.912551921E0
8.461438667E0,1.178507484E0,1.757242670E0,-9.337216946E-1,2.312707914E0
8.471442667E0,1.414787914E0,2.191361595E0,-9.507923484E-1,2.776273864E0
8.481446667E0,1.528149930E0,2.190207939E0,-8.952549094E-1,2.816688548E0
8.491450667E0,1.074975222E0,2.456823431E0,-7.849202889E-1,2.794217773E0
8.501454667E0,5.507875416E-1,1.842665228E0,-5.292993164E-1,1.994728008E0
8.511458667E0,-5.624904513E-2,1.051505960E0,3.153213367E-1,1.099207116E0
8.521462667E0,-8.184008610E-1,4.995463443E-1,1.551764495E0,1.824088695E0
8.531466667E0,-6.439866042E-1,5.381204259E-1,1.584338164E0,1.792880297E0
8.541470667E0,-1.475310981E0,3.985169828E-2,2.630031992E0,3.015824751E0
8.551474667E0,-2.235375926E0,-3.538015705E-1,3.440649624E0,4.118270380E0
8.561478667E0,-2.873597760E0,-6.096283650E-1,3.662165542E0,4.694748906E0
8.571482667E0,-2.476966797E0,-3.472988820E-1,2.934787410E0,3.856028808E0
8.581486667E0,-2.386300163E0,-3.513615274E-1,3.029045696E0,3.872079702E0
8.591490667E0,-8.834455803E-1,1.445566195E-1,6.914540085E-1,1.131141616E0
8.601494667E0,-8.355194619E-1,1.312197053E-1,7.735246503E-1,1.146146486E0
8.611498667E0,4.500517103E-1,3.660777998E-1,-5.626989046E-1,8.082014320E-1
8.621502667E0,9.919880292E-1,4.563862914E-1,-7.757749513E-1,1.339460889E0
8.631506667E0,1.023079137E0,4.552121705E-1,-7.381229755E-1,1.341169105E0
8.641510667E0,1.349680922E0,1.807672566E-1,-6.288905552E-1,1.499939573E0
8.651514667E0,1.407006147E0,1.991058791E-1,-6.113433534E-1,1.546948656E0
8.661518667E0,1.074507737E-1,3.037511587E-1,-7.207570374E-3,3.222768752E-1
8.671522667E0,-7.435494840E-1,2.835654008E-1,5.884626138E-1,9.897289627E-1
8.681527667E0,-6.503004277E-1,3.171430367E-1,6.152972406E-1,9.497689436E-1
8.691531667E0,-2.137599955E0,4.450491250E-2,1.748732048E0,2.762132877E0
8.701535667E0,-2.057615892E0,6.630157828E-2,1.796586830E0,2.732380518E0
8.711539667E0,-2.170984341E0,-3.283603352E-1,1.547700096E0,2.686330044E0
8.721543667E0,-1.765231721E0,-5.320533550E-1,9.766370416E-1,2.086370943E0
8.731547667E0,-1.729962485E0,-5.334075701E-1,1.032613022E0,2.084126553E0
8.741551667E0,-9.082333893E-1,-1.129319537E0,-1.416973311E-1,1.456134829E0
8.751555667E0,-8.864346769E-1,-1.132499837E0,-9.845220119E-2,1.441532224E0
8.761559667E0,-2.479894790E-1,-1.534922760E0,-7.527158716E-1,1.727445468E0
8.771563667E0,-5.889666438E-2,-1.586019239E0,-1.030914698E0,1.892540873E0
8.781567667E0,-4.964783102E-2,-1.589661469E0,-1.004653975E0,1.881174661E0
8.791571667E0,1.238603997E-1,-1.600122138E0,-1.161644991E0,1.981199470E0
8.801575542E0,2.811952320E-1,-1.581647860E0,-1.155220948E0,1.978690514E0
8.811579542E0,5.386034060E-1,-1.562441511E0,-1.107555908E0,1.989471586E0
8.821583542E0,6.097648975E-1,-1.484808614E0,-1.085005243E0,1.937448381E0
8.831587542E0,6.259070134E-1,-1.494925466E0,-1.022177788E0,1.916092161E0
8.841591542E0,5.888260183E-1,-1.238379464E0,-1.213430857E0,1.831041840E0
8.851595542E0,6.093976924E-1,-1.246596556E0,-1.145098979E0,1.799060920E0
8.861599542E0,5.676582205E-1,-1.095250735E0,-1.499821340E0,1.941976848E0
8.871603542E0,5.435443032E-1,-1.165709099E0,-1.445544268E0,1.934920242E0
8.881607542E0,5.775587261E-1,-1.160721424E0,-1.393661778E0,1.903455136E0
8.891611542E0,2.498661429E-1,-1.065022969E0,-1.067751279E0,1.528659481E0
8.901615542E0,9.808645785E-2,-9.311538899E-1,-8.843340647E-1,1.287911200E0
8.911619542E0,-3.394542575E-1,-8.945321935E-1,-9.320223476E-1,1.335695585E0
8.921623542E0,-1.914498273E-1,-8.672812450E-1,-5.613087291E-1,1.050665162E0
8.931627542E0,9.443165570E-2,-6.020071042E-1,-2.748391624E-1,6.684807075E-1
8.941631542E0,6.116129100E-2,-4.715358424E-1,-1.041128907E-1,4.867507044E-1
8.951635542E0,7.430056930E-3,-4.245189661E-1,-1.167630494E-1,4.403466453E-1
8.961639542E0,-1.888182878E-1,-2.986453700E-1,-3.212691244E-1,4.775513095E-1
8.971643542E0,-2.590138194E-1,-2.147442573E-1,-5.212561789E-1,6.204121684E-1
8.981647542E0,-2.340555641E-1,-1.989357251E-1,-5.256892455E-1,6.088568080E-1
8.991651542E0,-4.146927202E-1,-3.277990025E-1,-6.226115227E-1,8.167419093E-1
9.001655542E0,-3.847514677E-1,-3.107836050E-1,-6.191113794E-1,7.924134281E-1
9.011659542E0,-6.089161742E-1,-4.048249590E-1,-5.384333982E-1,9.080598432E-1
9.021663542E0,-6.072111261E-1,-5.931082267E-1,-5.230265696E-1,9.970153021E-1
9.031667542E0,-5.670378309E-1,-5.690872800E-1,-5.203849438E-1,9.571795671E-1
9.041671542E0,-5.779879117E-1,-4.305614787E-1,-4.141746569E-1,8.312604041E-1
9.051675542E0,-6.382405454E-1,-2.993698400E-1,-4.596771044E-1,8.415915489E-1
9.061679542E0,-7.483985800E-1,-3.264740235E-1,-5.369685245E-1,9.772517172E-1
9.071683542E0,-9.131298476E-1,-3.113028377E-1,-5.571320629E-1,1.114051934E0
9.081687542E0,-8.728939873E-1,-2.788338339E-1,-5.811123714E-1,1.085073181E0
9.091691542E0,-1.058306857E0,1.881832802E-1,-3.877203915E-1,1.142695695E0
9.101695542E0,-1.016386414E0,2.223240030E-1,-4.106461546E-1,1.118525623E0
9.111699542E0,-1.563428521E0,6.879588354E-1,-8.668704781E-1,1.915479190E0
9.121703542E0,-1.577264203E0,1.019970172E0,-1.317640519E0,2.294401459E0
9.131707542E0,-1.532607263E0,1.052453794E0,-1.323523987E0,2.282161203E0
9.141711542E0,-1.509406096E0,3.032734412E-1,-2.373717686E0,2.829278564E0
9.151715542E0,-1.435708374E0,3.579671270E-1,-2.381410137E0,2.803660686E0
9.161719542E0,-2.336171399E0,-1.225014483E0,-9.353825963E-1,2.798802939E0
9.171723542E0,-3.070177057E0,-1.906584651E0,-1.358923616E-1,3.616561755E0
9.181727542E0,-2.957445663E0,-1.800937158E0,-1.958788007E-1,3.468173583E0
9.191731542E0,-3.740046362E0,-2.575421922E0,1.220057799E0,4.702051243E0
9.201735542E0,-3.449963654E0,-2.320618390E0,1.333861280E0,4.366543810E0
9.211739542E0,-3.139474749E0,-2.240015692E0,1.123127043E0,4.016887645E0
9.221743542E0,-3.094763430E0,-1.958805549E0,7.300318909E-1,3.734625340E0
9.231747542E0,-3.042926694E0,-1.863932721E0,6.112977451E-1,3.620405086E0
9.241751542E0,-2.381781435E0,-8.958963490E-1,-5.862269309E-1,2.611355029E0
9.251755542E0,-2.088176365E0,-9.183309460E-1,-1.311083451E0,2.631112326E0
9.261759542E0,-1.853824055E0,-1.084723408E0,-1.864601058E0,2.844297031E0
9.271763542E0,-1.618708683E0,-1.357277917E0,-2.126574738E0,2.997455797E0
9.281767542E0,-1.611751665E0,-1.814354764E0,-1.709944250E0,2.968760007E0
9.291771542E0,-1.564086918E0,-1.769757466E0,-1.705505629E0,2.913272871E0
9.301775542E0,-2.282705044E0,-2.196374997E0,1.148776147E-1,3.169858406E0
9.311779542E0,-2.508895226E0,-2.143911440E0,7.429086292E-1,3.382724456E0
9.321783542E0,-2.382426383E0,-1.896788810E0,1.130952664E0,3.248509995E0
9.331787542E0,-2.317331670E0,-1.847050055E0,1.169537855E0,3.185818383E0
9.341791542E0,-2.342874647E0,-1.989963022E0,1.263774799E0,3.323573556E0
9.351795542E0,-2.265787295E0,-1.863851445E0,1.117904895E0,3.139656928E0
9.361799542E0,-1.823499225E0,-1.521119238E0,6.325374636E-1,2.457449247E0
9.371803542E0,-1.236256925E0,-1.182552003E0,1.385556221E-2,1.710833832E0
9.381807542E0,-1.233135096E0,-1.172216465E0,-4.090127349E-4,1.701385839E0
9.391811542E0,-3.620555001E-1,-1.340444952E0,-5.764948252E-1,1.503403851E0
9.401815542E0,9.819463134E-2,-1.479412803E0,-7.189321214E-1,1.647776630E0
9.411819542E0,4.802920479E-1,-1.623442004E0,-7.898424751E-1,1.868179736E0
9.421823542E0,7.448259312E-1,-1.756664380E0,-7.888487408E-1,2.064683450E0
9.431827542E0,7.380367291E-1,-1.736653454E0,-8.422747502E-1,2.066419655E0
9.441831542E0,8.925423861E-1,-1.712018550E0,-7.649576023E-1,2.076728090E0
9.451835542E0,7.142175114E-1,-1.529199505E0,-7.994868726E-1,1.867548404E0
9.461839542E0,4.433107477E-1,-1.350217404E0,-8.121516493E-1,1.636826734E0
9.471843542E0,1.955554497E-1,-1.228695890E0,-7.165417796E-1,1.435746373E0
9.481847542E0,2.089216000E-1,-1.189548782E0,-7.580400538E-1,1.425938029E0
9.491851542E0,-1.332615530E-1,-1.028436356E0,-4.429678085E-1,1.127679236E0
9.501855542E0,-1.882663107E-1,-9.643976498E-1,-4.495865643E-1,1.080571659E0
9.511859542E0,-2.029556859E-1,-9.314199382E-1,-4.863418695E-1,1.070169391E0
9.521863542E0,-2.007232189E-1,-8.075045747E-1,-4.977281526E-1,9.695807148E-1
9.531867542E0,-1.795182914E-1,-7.835093558E-1,-4.958371630E-1,9.444406915E-1
9.541871542E0,-1.706960124E-1,-7.102495909E-1,-4.297919852E-1,8.475333389E-1
9.551875542E0,-1.395408779E-1,-7.370210677E-1,-2.679638600E-1,7.965402320E-1
9.561879542E0,-1.257151365E-1,-6.774309236E-1,-1.738587713E-1,7.105939939E-1
9.571883542E0,-1.511932093E-1,-6.668866396E-1,-6.340311348E-2,6.867438616E-1
9.581887542E0,-1.456792849E-1,-6.356239164E-1,-1.023473239E-1,6.600872608E-1
9.591891542E0,-2.764686352E-1,-4.837547690E-1,1.224050277E-1,5.704704844E-1
9.601895542E0,-2.797880995E-1,-4.545689768E-1,7.133193791E-2,5.385188768E-1
9.611899542E0,-2.121744061E-1,-2.011646837E-1,6.575194001E-3,2.924524606E-1
9.621903542E0,-2.426600343E-1,-4.756768405E-2,-2.341698772E-1,3.405614602E-1
9.631907542E0,-2.932185692E-1,7.768318355E-2,-5.206173706E-1,6.025398351E-1
9.641911542E0,-3.319008243E-1,8.446010649E-2,-7.470771092E-1,8.218368901E-1
9.651915542E0,-3.332287270E-1,8.376428783E-2,-8.662468725E-1,9.319020789E-1
9.661919542E0,-3.478947133E-1,9.741578221E-2,-9.104611784E-1,9.795203538E-1
9.671923542E0,-2.411151999E-1,9.094642282E-2,-8.816721198E-1,9.185605687E-1
9.681927542E0,-2.488820565E-1,1.028332275E-1,-9.108593738E-1,9.498324850E-1
9.691931542E0,-5.779387951E-3,8.532257080E-2,-7.931484908E-1,7.977454925E-1
9.701935542E0,-1.034606338E-2,1.753246683E-1,-6.781536394E-1,7.005270437E-1
9.711939542E0,-8.030799866E-2,3.887392688E-1,-5.634996808E-1,6.892746071E-1
9.721943542E0,-1.690470976E-1,5.490465331E-1,-5.089474976E-1,7.675002098E-1
9.731947542E0,-1.631922805E-1,5.675120401E-1,-5.233275551E-1,7.890331844E-1
9.741951542E0,-3.252291512E-1,4.087917101E-1,-5.455826426E-1,7.553443473E-1
9.751955542E0,-5.859529889E-1,3.043978608E-1,-7.022087923E-1,9.638963382E-1
9.761959542E0,-1.057319262E0,2.924824047E-1,-7.712951070E-1,1.341031738E0
9.771964542E0,-1.654210637E0,2.596999902E-1,-5.360686380E-1,1.758188415E0
9.781968542E0,-1.607641658E0,3.326545304E-1,-5.487611890E-1,1.730985147E0
9.791972542E0,-2.265684384E0,2.094267994E-1,-9.791279554E-2,2.277448622E0
9.801976083E0,-3.101104150E0,-8.505301416E-2,7.219481152E-1,3.185167193E0
9.811980083E0,-2.960761034E0,-7.751069069E-2,9.737075865E-1,3.117726780E0
9.821984083E0,-2.244149673E0,2.454134881E-2,8.715307090E-1,2.407566367E0
9.831988083E0,-2.217302182E0,9.571248829E-2,8.368368396E-1,2.371894969E0
9.841992083E0,-2.190842362E0,-3.290222400E-1,1.117095348E0,2.481118277E0
9.851996083E0,-1.878612741E0,-7.926485538E-2,1.042780160E0,2.150083535E0
9.862000083E0,-1.147191551E0,3.686646080E-1,4.994408020E-1,1.304378459E0
9.872004083E0,-5.760472208E-1,3.982094193E-1,-3.600487357E-1,7.874237959E-1
9.882008083E0,-6.212479520E-1,2.735567218E-1,-1.018141163E0,1.223680402E0
9.892012083E0,-7.032779557E-1,1.608522248E-1,-1.315046109E0,1.499939862E0
9.902016083E0,-7.429027820E-1,4.062323838E-2,-1.451798158E0,1.631340762E0
9.912020083E0,-9.196763903E-1,-6.815777689E-2,-1.391305788E0,1.669186012E0
9.922024083E0,-1.160246045E0,-2.378138620E-1,-1.038567826E0,1.575229967E0
9.932028083E0,-1.339584827E0,-4.123398006E-1,-5.155010569E-1,1.493403147E0
9.942032083E0,-1.222332366E0,-3.568380296E-1,-1.195814073E-2,1.273409906E0
9.952036083E0,-1.103516943E0,-3.664879820E-1,1.899111325E-1,1.178189002E0
9.962040083E0,-1.532675090E0,-7.369780907E-1,4.993650806E-1,1.772454547E0
9.972044083E0,-1.758858840E0,-9.071411294E-1,7.271802038E-1,2.108383385E0
9.982048083E0,-1.796434802E0,-9.114356169E-1,7.645427424E-1,2.154627227E0
9.992052083E0,-1.725919136E0,-8.892828557E-1,5.735156688E-1,2.024485387E0
1.000205608E1,-1.318862879E0,-7.275593957E-1,2.411371270E-1,1.525414397E0
1.001206008E1,-7.238642478E-1,-5.105239069E-1,-1.479649615E-1,8.980577591E-1
1.002206408E1,-3.606018823E-1,-6.082516381E-1,-5.436071607E-1,8.919150845E-1
1.003206808E1,-3.877756476E-1,-6.277316371E-1,-5.707569525E-1,9.328346369E-1
1.004207208E1,-3.182288647E-2,-8.369684020E-1,-8.647961783E-1,1.203910807E0
1.005207608E1,7.752209276E-1,-9.360395309E-1,-1.182952830E0,1.696029153E0
1.006208008E1,9.411859578E-1,-1.075580117E0,-1.362691269E0,1.974748361E0
1.007208408E1,9.690818542E-1,-1.109679616E0,-1.442677086E0,2.061995554E0
1.008208808E1,9.579914403E-1,-1.123651831E0,-1.446912224E0,2.067340325E0
1.009209208E1,7.596819520E-1,-1.008545005E0,-1.393749924E0,1.880643121E0
1.010209608E1,7.597673213E-1,-1.013172784E0,-1.388844403E0,1.879535647E0
1.011210008E1,4.205773580E-1,-8.150238016E-1,-1.115491164E0,1.444115525E0
1.012210408E1,2.526675439E-1,-7.488347822E-1,-9.917868850E-1,1.268162310E0
1.013210808E1,2.529026020E-1,-7.475782156E-1,-9.926888180E-1,1.268173491E0
1.014211208E1,2.615751922E-2,-6.433726466E-1,-6.109779024E-1,8.876410172E-1
1.015211608E1,7.153425157E-2,-6.345398426E-1,-4.941584274E-1,8.074345251E-1
1.016212008E1,1.989895195E-1,-6.824644992E-1,-4.394819909E-1,8.357625511E-1
1.017212408E1,3.880370182E-1,-7.454659089E-1,-4.192775220E-1,9.391942234E-1
1.018212808E1,6.156930971E-1,-7.606353405E-1,-4.115849251E-1,1.061624351E0
1.019213208E1,7.658197743E-1,-7.522676826E-1,-4.778508353E-1,1.175043835E0
1.020213608E1,8.192837906E-1,-6.155094945E-1,-6.533877575E-1,1.215316185E0
1.021214008E1,8.668216538E-1,-4.269262648E-1,-8.426697296E-1,1.282083495E0
1.022214408E1,9.034936363E-1,-2.928876168E-1,-1.018749858E0,1.392815559E0
1.023214808E1,8.607481509E-1,-2.653940088E-1,-1.176129422E0,1.481418839E0
1.024215208E1,7.998254263E-1,-2.272882891E-1,-1.201854247E0,1.461449387E0
1.025215608E1,6.671181893E-1,-1.939980438E-1,-1.096756977E0,1.298290332E0
1.026216008E1,4.571727419E-1,-2.398469388E-1,-8.714567417E-1,1.012901931E0
1.027216408E1,3.484975612E-1,-2.679004177E-1,-5.262324518E-1,6.856688540E-1
1.028216808E1,3.559223557E-1,-2.511174470E-1,-5.305804414E-1,6.864810997E-1
1.029217208E1,2.380728936E-1,-3.036146262E-1,-1.533660346E-1,4.151887336E-1
1.030217608E1,-3.641470492E-2,-5.622159246E-1,1.574596703E-2,5.636139743E-1
1.031218008E1,-8.238551438E-2,-5.087571707E-1,1.050697875E-1,5.259856386E-1
1.032218408E1,-1.038880652E-1,-3.807054868E-1,1.589296603E-1,4.254268853E-1
1.033218808E1,-9.127328217E-2,-3.811668321E-1,1.775916338E-1,4.302996100E-1
1.034219208E1,7.643480301E-2,-2.685105747E-1,-2.329296827E-2,2.801477650E-1
1.035219608E1,1.294415671E-1,-3.147374922E-1,-9.957866728E-2,3.545852778E-1
1.036220008E1,1.442800462E-1,-2.456464997E-1,-5.790088356E-2,2.907085256E-1
1.037220408E1,2.952785432E-2,-5.141719848E-2,1.647505635E-1,1.750953188E-1
1.038220808E1,-1.160625529E-1,-1.077653539E-1,4.258725965E-1,4.543691849E-1
1.039221208E1,-2.634539026E-1,-5.316420034E-1,3.490796515E-1,6.884096031E-1
1.040221608E1,-5.239578849E-1,-8.257899874E-1,5.600200027E-2,9.795903187E-1
1.041222008E1,-9.929086733E-1,-6.770128477E-1,-1.285530826E-1,1.208610741E0
1.042222408E1,-1.654243382E0,-6.815663669E-1,-1.351151204E-1,1.794243566E0
1.043222808E1,-2.313982385E0,-1.274277568E0,1.355238408E-2,2.641681560E0
1.044223208E1,-2.929598883E0,-2.014541209E0,3.922402892E-1,3.576978941E0
1.045223608E1,-3.409944726E0,-2.482012652E0,9.599894339E-1,4.325469864E0
1.046224008E1,-3.543269429E0,-2.515056437E0,1.836525944E0,4.717318589E0
1.047224408E1,-3.376871120E0,-2.312495438E0,2.612572206E0,4.855556327E0
1.048224808E1,-3.108667524E0,-2.054958040E0,2.842646986E0,4.686929508E0
1.049225208E1,-2.717037976E0,-1.654944755E0,2.544963191E0,4.074061260E0
1.050225608E1,-2.278504404E0,-1.196012294E0,1.852519541E0,3.170781666E0
1.051226008E1,-1.751413581E0,-8.138195676E-1,9.747934145E-1,2.163324761E0
