"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.130072471E1,-2.498792406E0,1.584626432E0,3.501610356E0,4.584351590E0
1.131072971E1,-3.108859313E0,1.790665647E0,3.842117697E0,5.256744057E0
1.132073471E1,-3.326875087E0,1.749917571E0,3.715141901E0,5.285129014E0
1.133073971E1,-4.023172637E0,7.676714413E-1,3.321224923E0,5.273117910E0
1.134074471E1,-4.304351789E0,-9.130383387E-2,2.636422414E0,5.048415975E0
1.135074971E1,-3.965212696E0,-2.883359979E-1,2.087243734E0,4.490282372E0
1.136075371E1,-3.592184311E0,-2.633920683E-1,1.771119282E0,4.013729814E0
1.137075871E1,-3.511261185E0,-4.697821163E-1,2.175331453E0,4.157128490E0
1.138076371E1,-3.434963792E0,-7.476008736E-1,3.324694660E0,4.838540886E0
1.139076871E1,-2.737477503E0,-7.744469024E-1,3.938165231E0,4.858260643E0
1.140077371E1,-2.475956690E0,-1.209646685E0,4.034612714E0,4.885868028E0
1.141077871E1,-2.369813939E0,-1.446457019E0,3.845276363E0,4.742826828E0
1.142078371E1,-2.202531531E0,-1.351241105E0,3.288866431E0,4.182539907E0
1.143078871E1,-1.680418442E0,-9.690188505E-1,2.334547042E0,3.035278170E0
1.144079371E1,-1.264548093E0,-8.271439102E-1,1.183458322E0,1.919328666E0
1.145079871E1,-1.297571413E0,-9.243604486E-1,2.672113234E-1,1.615405739E0
1.146080371E1,-1.201437925E0,-9.340080620E-1,-4.634257543E-1,1.590782065E0
1.147080871E1,-8.376153964E-1,-9.266781387E-1,-9.767253345E-1,1.585662103E0
1.148081371E1,-4.259737533E-1,-9.744459437E-1,-1.243724404E0,1.636413435E0
1.149081871E1,-8.770823479E-4,-1.007972124E0,-1.363867729E0,1.695919737E0
1.150082371E1,4.041712403E-1,-9.856476009E-1,-1.346978046E0,1.717325083E0
1.151082871E1,7.967813659E-1,-9.204954390E-1,-1.388085726E0,1.846335393E0
1.152083371E1,1.102155127E0,-8.564878696E-1,-1.573574025E0,2.103438282E0
1.153083871E1,1.369815516E0,-8.288501278E-1,-1.879769320E0,2.469194156E0
1.154084413E1,1.645872508E0,-7.700378095E-1,-2.245450094E0,2.888581081E0
1.155084812E1,1.866614839E0,-7.146116138E-1,-2.697263278E0,3.357104393E0
1.156085313E1,2.043650987E0,-5.887070274E-1,-3.228924869E0,3.866398988E0
1.157085813E1,2.236466432E0,-3.913149673E-1,-3.706946443E0,4.346994529E0
1.158086313E1,2.447154475E0,-2.057912931E-1,-4.058369951E0,4.743551596E0
1.159086813E1,2.644017363E0,-6.147704065E-2,-4.167607634E0,4.935945769E0
1.160087313E1,2.839542992E0,2.084298491E-2,-4.185764993E0,5.058069534E0
1.161087813E1,2.958044418E0,5.616045982E-2,-4.104671713E0,5.059793538E0
1.162088313E1,3.033520862E0,1.893223178E-1,-3.897516557E0,4.942542572E0
1.163088813E1,3.108206179E0,4.061964235E-1,-3.643852063E0,4.806620334E0
1.164089313E1,3.084301592E0,5.312464392E-1,-3.322639364E0,4.564545041E0
1.165089813E1,2.962685938E0,5.833328515E-1,-3.026176760E0,4.274989001E0
1.166090313E1,2.788741797E0,6.345646933E-1,-2.791558401E0,3.996567461E0
1.167090813E1,2.675287687E0,7.035495588E-1,-2.538714856E0,3.754626388E0
1.168091313E1,2.659559847E0,5.396000639E-1,-2.502656831E0,3.691573922E0
1.169091813E1,2.755954705E0,-3.450810331E-1,-2.884266005E0,4.004167534E0
1.170092313E1,2.678237607E0,-6.720564553E-1,-2.374900432E0,3.642083006E0
1.171092813E1,2.400536964E0,-3.800641935E-1,-2.113170288E0,3.220638939E0
1.172093313E1,2.080344020E0,-2.939310524E-1,-1.790146122E0,2.760226411E0
1.173093713E1,1.620001502E0,-2.280649455E-1,-1.363672432E0,2.129793649E0
1.174094213E1,1.128033734E0,-6.972980082E-2,-8.971558392E-1,1.442986816E0
1.175094713E1,9.261580288E-1,1.386991712E-1,-2.654951656E-1,9.733929512E-1
1.176095213E1,8.083582681E-1,2.453006369E-1,4.107400024E-1,9.393204148E-1
1.177095713E1,3.006889719E-1,2.197890888E-1,9.679562652E-1,1.037140508E0
1.178096212E1,-9.839694500E-2,2.576423550E-1,1.118220937E0,1.151728963E0
1.179096713E1,-3.626641953E-1,2.290152642E-1,1.263555821E0,1.334371246E0
1.180097212E1,-5.292332429E-1,2.152316228E-2,1.310874413E0,1.413839736E0
1.181097713E1,-3.853964156E-1,-3.892169863E-2,1.070796509E0,1.138705607E0
1.182098212E1,-2.121165186E-1,-8.387611583E-3,6.926792926E-1,7.244779996E-1
1.183098713E1,-3.139340848E-1,2.893596992E-2,6.657242131E-1,7.366007249E-1
1.184099212E1,-6.380125040E-1,1.073687665E-2,1.130633991E0,1.298271334E0
1.185099713E1,-6.996731472E-1,1.421767297E-1,1.678086573E0,1.823658762E0
1.186100212E1,-4.750552815E-1,3.908080137E-1,2.114579467E0,2.202238576E0
1.187100713E1,-2.271105337E-1,3.758998796E-1,2.249372991E0,2.291846148E0
1.188101212E1,-1.979095387E-1,1.662968962E-1,2.289178496E0,2.303727638E0
1.189101713E1,-3.928007448E-1,-6.342449237E-2,2.225716910E0,2.261002180E0
1.190102112E1,-6.461395490E-1,-2.283359639E-1,2.163518908E0,2.269459780E0
1.191102613E1,-9.516600752E-1,-4.573348925E-1,2.093158193E0,2.344381224E0
1.192103112E1,-1.263872740E0,-7.172247344E-1,2.054172467E0,2.516229351E0
1.193103613E1,-1.443610302E0,-8.806305114E-1,2.510671025E0,3.027043078E0
1.194104112E1,-1.383658800E0,-9.219592895E-1,3.262036482E0,3.661338910E0
1.195104613E1,-1.088091404E0,-7.395239684E-1,3.963410000E0,4.176057642E0
1.196105112E1,-5.874726802E-1,-3.415384975E-1,4.392764028E0,4.445013892E0
1.197105613E1,-3.717367351E-2,1.188428309E-1,4.328651063E0,4.330441724E0
1.198106112E1,3.995800066E-1,4.290691962E-1,3.676452629E0,3.722911292E0
1.199106613E1,5.844426531E-1,5.147297726E-1,2.674961997E0,2.786026138E0
1.200107112E1,5.766851521E-1,5.076222627E-1,1.874157162E0,2.025515044E0
1.201107613E1,5.131089610E-1,5.297871204E-1,1.120513630E0,1.341456669E0
1.202108112E1,4.225718433E-1,5.612386356E-1,3.297092879E-1,7.760566882E-1
1.203108613E1,2.414806509E-1,5.002406280E-1,-3.957740539E-1,6.820488930E-1
1.204109113E1,-1.293351477E-1,3.328206644E-1,-4.868742585E-1,6.037745595E-1
1.205109613E1,-5.352453500E-1,1.630481467E-1,5.234801674E-1,7.662269693E-1
1.206110113E1,-5.418222982E-1,1.983814090E-1,1.520971888E0,1.626739706E0
1.207110513E1,-2.697092539E-1,2.591048898E-1,2.106922538E0,2.139860044E0
1.208111013E1,1.000376737E-1,1.862257786E-1,2.201681930E0,2.211807157E0
1.209111513E1,7.822025031E-1,2.877946919E-1,1.897912061E0,2.072857142E0
1.210112013E1,1.116646866E0,1.027624762E-1,1.603098371E0,1.956370297E0
1.211112513E1,1.212342398E0,-3.814591929E-2,1.360086919E0,1.822379112E0
1.212113013E1,1.782099769E0,3.175694449E-1,7.644333994E-1,1.964965231E0
1.213113513E1,2.285010601E0,6.267377566E-1,-1.539571881E-1,2.374400235E0
1.214114013E1,2.292602041E0,5.529251374E-1,-1.137719647E0,2.618426306E0
1.215114513E1,2.242570340E0,6.298737645E-1,-2.035254970E0,3.093238672E0
1.216115013E1,2.235251965E0,9.425251164E-1,-2.809130453E0,3.711592495E0
1.217115513E1,2.223628285E0,1.315075492E0,-3.421359660E0,4.287149195E0
1.218116013E1,2.226085285E0,1.664671452E0,-3.827026033E0,4.729980444E0
1.219116513E1,2.245113294E0,1.991893919E0,-4.074308292E0,5.060450884E0
1.220117013E1,2.231329653E0,2.220313498E0,-4.224544312E0,5.268339273E0
1.221117513E1,2.095685944E0,2.278422397E0,-4.241181979E0,5.250784015E0
1.222118013E1,1.895308880E0,2.291092874E0,-3.998430144E0,4.982845164E0
1.223118513E1,1.645028170E0,2.312388726E0,-3.704058504E0,4.666187812E0
1.224118913E1,1.415522032E0,2.274159630E0,-3.488620766E0,4.398406473E0
1.225119413E1,1.296818876E0,2.136424080E0,-3.247624265E0,4.097939777E0
1.226119913E1,1.305637647E0,1.881318247E0,-2.781669590E0,3.603017308E0
1.227120413E1,1.314832978E0,1.482251626E0,-2.131114808E0,2.909897931E0
1.228120913E1,1.211638393E0,9.833796121E-1,-1.171620049E0,1.951357629E0
1.229121412E1,1.090906253E0,4.987975352E-1,-7.091093838E-2,1.201625481E0
1.230121913E1,1.037134089E0,7.190847337E-2,1.063189867E0,1.487007276E0
1.231122412E1,1.044631974E0,-2.968750524E-1,1.904303067E0,2.192204582E0
1.232122913E1,1.067629073E0,-4.662072748E-1,2.323195843E0,2.598926698E0
1.233123412E1,8.656235594E-1,-5.383547531E-1,2.445585667E0,2.649531891E0
1.234123913E1,5.259032536E-1,-6.143462641E-1,2.445665190E0,2.575902518E0
1.235124412E1,2.546936041E-1,-6.066671889E-1,2.455355780E0,2.541984641E0
1.236124913E1,5.866803825E-2,-5.152217062E-1,2.470119415E0,2.523962216E0
1.237125412E1,-1.694464624E-1,-4.461853851E-1,2.429403498E0,2.475842252E0
1.238125913E1,-4.281518412E-1,-4.475495405E-1,2.343459368E0,2.423925824E0
1.239126412E1,-5.412855238E-1,-4.908237603E-1,2.130944654E0,2.252736803E0
1.240126913E1,-5.779914200E-1,-5.351414157E-1,1.904179691E0,2.060667540E0
1.241127312E1,-5.757805878E-1,-5.832537679E-1,1.814654726E0,1.991150426E0
1.242127813E1,-5.670197046E-1,-6.883542533E-1,1.869283508E0,2.071126205E0
1.243128312E1,-6.519879341E-1,-7.970072146E-1,2.003215737E0,2.252372539E0
1.244128813E1,-8.473358077E-1,-9.029444365E-1,2.311586196E0,2.622349589E0
1.245129312E1,-1.268817145E0,-9.422004497E-1,2.725838036E0,3.150846177E0
1.246129813E1,-1.958061783E0,-9.198974150E-1,3.123815905E0,3.799795128E0
1.247130312E1,-2.619191839E0,-8.713000363E-1,3.397954425E0,4.377833245E0
1.248130813E1,-3.149630778E0,-8.542899013E-1,3.491704588E0,4.779329053E0
1.249131312E1,-3.603474700E0,-9.598268813E-1,3.229085668E0,4.932878653E0
1.250131813E1,-3.679346708E0,-1.248348382E0,2.940886933E0,4.872861771E0
1.251132312E1,-3.412446749E0,-1.543541556E0,2.857638370E0,4.710988262E0
1.252132813E1,-2.934739755E0,-1.820154325E0,2.779648207E0,4.433069293E0
1.253133312E1,-2.401390365E0,-2.073966461E0,2.624256113E0,4.117612502E0
1.254133758E1,-1.897225598E0,-2.207785839E0,2.437273850E0,3.796588877E0
1.255134258E1,-1.485027592E0,-2.207495817E0,2.106795069E0,3.393660294E0
1.256134758E1,-1.162954475E0,-2.070467488E0,1.703505004E0,2.922537943E0
1.257135158E1,-9.663199219E-1,-1.809693656E0,1.210083618E0,2.381820246E0
1.258135658E1,-9.496606198E-1,-1.450775480E0,7.231427014E-1,1.878707043E0
1.259136158E1,-1.086299232E0,-1.098174343E0,2.475991774E-1,1.564397092E0
1.260136658E1,-1.234729632E0,-8.024373776E-1,-3.504902923E-1,1.513706198E0
1.261137158E1,-1.288118512E0,-5.563657853E-1,-8.903876871E-1,1.661800957E0
1.262137658E1,-1.262882806E0,-3.813062882E-1,-1.326733816E0,1.870959670E0
1.263138158E1,-1.120799266E0,-2.112072766E-1,-1.604222206E0,1.968331373E0
1.264138658E1,-8.293687758E-1,-7.628277540E-3,-1.733118812E0,1.921356702E0
1.265139158E1,-4.452979240E-1,2.208940664E-1,-1.718656894E0,1.789096406E0
1.266139658E1,-8.572368979E-2,4.377798665E-1,-1.442637325E0,1.510033845E0
1.267140158E1,2.133195832E-1,5.538380340E-1,-1.077554721E0,1.230189412E0
1.268140658E1,4.650933802E-1,5.851753092E-1,-9.807090425E-1,1.233098626E0
1.269141158E1,7.440894744E-1,6.327216509E-1,-1.194837588E0,1.543257171E0
1.270141658E1,9.597356647E-1,7.156091487E-1,-1.695604246E0,2.075635507E0
1.271142158E1,1.147417839E0,9.028296849E-1,-2.307465663E0,2.730579961E0
1.272142658E1,1.215868561E0,1.085152886E0,-2.827756174E0,3.263755218E0
1.273143058E1,1.192926133E0,1.175549670E0,-3.240111762E0,3.647370836E0
1.274143558E1,1.220100776E0,1.237906717E0,-3.633660366E0,4.027970531E0
1.275144058E1,1.211480226E0,1.273512167E0,-3.851601296E0,4.233715876E0
1.276144558E1,1.163132815E0,1.350772305E0,-3.674266940E0,4.083834143E0
1.277145058E1,1.120605139E0,1.471350370E0,-3.137423546E0,3.641984939E0
1.278145558E1,1.135121144E0,1.509736463E0,-2.502570292E0,3.135388695E0
1.279146058E1,1.108081280E0,1.363921231E0,-2.350837385E0,2.935057352E0
1.280146558E1,1.041078913E0,1.110685337E0,-2.500683396E0,2.927607328E0
1.281147058E1,1.046733755E0,8.611168179E-1,-2.289842740E0,2.660930946E0
1.282147558E1,1.106784368E0,7.107808104E-1,-1.854267858E0,2.273431390E0
1.283148058E1,9.780259015E-1,6.403858888E-1,-1.467103245E0,1.875905296E0
1.284148558E1,8.028110147E-1,6.101335645E-1,-1.103385966E0,1.494733783E0
1.285149058E1,7.177568310E-1,5.756037095E-1,-8.123413914E-1,1.227352042E0
1.286149558E1,6.283223520E-1,4.775953120E-1,-5.768190533E-1,9.775512674E-1
1.287150058E1,5.932918292E-1,2.595707667E-1,-4.258135396E-1,7.750415138E-1
1.288150558E1,6.303650768E-1,-2.088099182E-2,-2.228233552E-1,6.689143394E-1
1.289150958E1,7.143392797E-1,-1.967409727E-1,2.507683682E-1,7.822227249E-1
1.290151458E1,7.706780796E-1,-2.510466957E-1,9.485253829E-1,1.247665639E0
1.291151958E1,6.944461749E-1,-2.627303097E-1,1.633144289E0,1.794001943E0
1.292152458E1,6.508271156E-1,-2.476813307E-1,2.077684121E0,2.191276633E0
1.293152958E1,6.227392843E-1,-2.272514516E-1,2.277557740E0,2.372070129E0
1.294153458E1,5.259023765E-1,-1.159853697E-1,2.196273256E0,2.261336359E0
1.295153958E1,2.797876610E-1,-2.174287140E-3,1.901023949E0,1.921504077E0
1.296154458E1,-1.364177339E-2,1.087380382E-1,1.762136790E0,1.765541312E0
1.297154958E1,-1.710239681E-1,2.800301743E-1,1.872739213E0,1.901267539E0
1.298155458E1,-1.635796586E-1,3.704582414E-1,2.143230824E0,2.181154735E0
1.299155958E1,-1.879685412E-1,2.346932030E-1,2.173951510E0,2.194647635E0
1.300156458E1,-1.150973969E-1,7.474671185E-2,2.310654150E0,2.314726135E0
1.301156958E1,7.016198315E-2,-9.123761415E-2,2.823851404E0,2.826195987E0
1.302157458E1,2.095052983E-1,-3.662277809E-1,3.270887997E0,3.297987803E0
1.303157958E1,3.529494119E-1,-5.732069358E-1,3.271734674E0,3.340267543E0
1.304158458E1,3.355088487E-1,-7.421037599E-1,2.919183238E0,3.030662462E0
1.305158858E1,3.052184444E-1,-8.799676564E-1,2.520251688E0,2.686851307E0
1.306159358E1,1.984857818E-1,-1.070602382E0,2.261498362E0,2.509972292E0
1.307159858E1,3.664040744E-1,-9.316219595E-1,2.296098091E0,2.504842882E0
1.308160358E1,2.469568607E-1,-1.316718413E0,2.269130732E0,2.635088111E0
1.309160858E1,4.723596420E-1,-1.385500088E0,2.470574913E0,2.871667551E0
1.310161358E1,9.539938451E-1,-1.224332990E0,2.911490057E0,3.299374164E0
1.311161858E1,1.266039279E0,-9.463578200E-1,3.227922657E0,3.594152648E0
1.312162358E1,1.277280551E0,-7.436743221E-1,2.987672260E0,3.333269061E0
1.313162858E1,1.078589605E0,-5.632497123E-1,2.107910718E0,2.433904963E0
1.314163358E1,9.627439841E-1,-3.173009115E-1,7.675183904E-1,1.271471717E0
1.315163858E1,9.450965756E-1,6.086454481E-2,-5.239836127E-1,1.082345073E0
1.316164358E1,8.910521501E-1,4.354430267E-1,-1.528925856E0,1.822415660E0
1.317164858E1,8.976440817E-1,8.159488311E-1,-2.218780943E0,2.528740055E0
1.318165358E1,9.952134995E-1,1.053042608E0,-2.485892864E0,2.877327228E0
1.319165858E1,1.016584707E0,1.126795294E0,-2.222986845E0,2.691613385E0
1.320166258E1,9.048596920E-1,9.085631722E-1,-1.648091526E0,2.088172354E0
1.321166758E1,7.899704560E-1,5.346676451E-1,-7.973906457E-1,1.243283819E0
1.322167258E1,7.465771723E-1,9.009389877E-2,-7.852459788E-2,7.560823350E-1
1.323167758E1,7.400908560E-1,-2.967233902E-1,6.805498284E-1,1.048297341E0
1.324168258E1,8.731632516E-1,-5.403689727E-1,1.511723347E0,1.827490128E0
1.325168758E1,9.720331632E-1,-6.756296888E-1,2.147750137E0,2.452377336E0
1.326169258E1,8.924484652E-1,-8.759893571E-1,2.075185606E0,2.422853053E0
1.327169758E1,8.269739024E-1,-9.611313951E-1,1.603242797E0,2.044027118E0
1.328170258E1,6.823687510E-1,-8.895899807E-1,8.669918078E-1,1.417276346E0
1.329170758E1,4.446627702E-1,-8.760684407E-1,-6.710907876E-2,9.847459167E-1
1.330171258E1,8.304712683E-2,-8.026449537E-1,-1.064191495E0,1.335529589E0
1.331171758E1,-2.841745345E-1,-5.617642272E-1,-2.097298606E0,2.189747852E0
1.332172258E1,-4.909702331E-1,7.393219471E-3,-2.637006551E0,2.682332936E0
1.333172758E1,-6.153608291E-1,5.549107057E-1,-2.732221441E0,2.855105750E0
1.334173258E1,-7.674710280E-1,8.097591148E-1,-2.640186852E0,2.866235896E0
1.335173758E1,-9.746694535E-1,8.669921002E-1,-2.560099878E0,2.873285094E0
1.336174158E1,-1.139325000E0,7.922667307E-1,-2.896777877E0,3.212019629E0
1.337174658E1,-1.191265232E0,7.648990571E-1,-3.193332283E0,3.493072357E0
1.338175158E1,-1.139958546E0,7.481104584E-1,-3.191883343E0,3.470921206E0
1.339175658E1,-1.021910278E0,7.339976918E-1,-2.821845224E0,3.089638117E0
1.340176158E1,-8.452840197E-1,7.120562343E-1,-2.277413313E0,2.531430535E0
1.341176658E1,-7.218870118E-1,5.894100820E-1,-2.005707820E0,2.211648472E0
1.342177158E1,-4.819699064E-1,4.093697805E-1,-1.704349342E0,1.817879338E0
1.343177658E1,-1.745867497E-1,1.428442624E-1,-1.324387329E0,1.343460760E0
1.344178158E1,5.980035156E-2,-1.645354591E-1,-1.109764693E0,1.123488173E0
1.345178658E1,8.457208067E-2,-4.643257870E-1,-1.220493416E0,1.308569850E0
1.346179158E1,1.315243453E-1,-6.217638226E-1,-1.329904761E0,1.473952366E0
1.347179658E1,3.213667729E-1,-6.570557159E-1,-1.009822329E0,1.246892118E0
1.348180158E1,4.679190472E-1,-8.457579365E-1,-2.127790082E-1,9.897118915E-1
1.349180658E1,5.916166019E-1,-9.983509693E-1,6.877173454E-1,1.348951448E0
1.350181158E1,3.005530241E-1,-1.263137306E0,7.078586644E-1,1.478821106E0
1.351181658E1,3.364107817E-2,-1.359380722E0,2.537732524E-1,1.383274569E0
1.352182058E1,-5.045679331E-2,-1.146162588E0,-2.927934766E-2,1.147646220E0
1.353182558E1,-7.971509099E-2,-9.452578857E-1,-1.369950002E-1,9.584542745E-1
1.354183083E1,-1.799834374E-1,-8.215784573E-1,-2.321631128E-1,8.725164240E-1
1.355183583E1,-1.458342361E-1,-5.028512637E-1,-1.368423879E-1,5.411588093E-1
1.356184083E1,-7.883216143E-2,-1.903301768E-1,1.115011400E-1,2.342489917E-1
1.357184583E1,7.275281131E-2,8.358088626E-2,2.977507460E-1,3.177014996E-1
1.358185083E1,2.830321348E-1,3.090647428E-1,4.135916895E-1,5.888007220E-1
1.359185583E1,4.460028058E-1,3.049197613E-1,3.374632806E-1,6.370055175E-1
1.360186083E1,6.300275463E-1,1.697918136E-1,1.439321369E-1,6.681919104E-1
1.361186583E1,8.973031890E-1,-4.180168075E-2,1.200959623E-1,9.062689632E-1
1.362187083E1,1.190046964E0,-3.808980430E-1,6.427499181E-1,1.405141471E0
1.363187583E1,1.432584207E0,-6.827637304E-1,1.842017941E0,2.431356395E0
1.364188083E1,1.326037413E0,-1.113827339E0,3.077397784E0,3.531198618E0
1.365188583E1,1.181980730E0,-1.551680295E0,3.920706614E0,4.379124403E0
1.366189083E1,1.038261432E0,-1.840615194E0,4.318421944E0,4.807766548E0
1.367189583E1,9.435979342E-1,-2.000517978E0,3.858596320E0,4.447607762E0
1.368189983E1,9.919257563E-1,-1.829118545E0,3.879188460E0,4.402010275E0
1.369190483E1,1.039334981E0,-1.663142698E0,3.909157779E0,4.373531225E0
1.370190983E1,7.130088919E-1,-1.755344810E0,3.131734790E0,3.660243144E0
1.371191483E1,5.331672496E-1,-1.730663713E0,2.309256665E0,2.934643172E0
1.372191983E1,1.932797134E-1,-1.480235360E0,1.705855000E0,2.266802826E0
1.373192483E1,2.771697164E-2,-1.333330499E0,1.144824598E0,1.757601152E0
1.374192983E1,-5.281824982E-1,-1.262682393E0,2.987892115E-1,1.400934891E0
1.375193483E1,-6.363992572E-1,-7.405820952E-1,-2.891869140E-1,1.018378577E0
1.376193983E1,-7.212476188E-1,-4.012652472E-1,-6.241674668E-1,1.034793193E0
1.377194483E1,-8.536759436E-1,-8.513366919E-2,-8.481666970E-1,1.206398402E0
1.378194983E1,-8.216975212E-1,2.021873800E-1,-7.075832605E-1,1.103059665E0
1.379195483E1,-8.624789268E-1,4.039657838E-1,-4.570651531E-1,1.056393302E0
1.380195983E1,-1.073044764E0,4.142946344E-1,-1.831084818E-1,1.164729078E0
1.381196483E1,-1.419344941E0,1.793275625E-1,1.586361301E-1,1.439397047E0
1.382196983E1,-1.641794075E0,7.812709685E-2,2.577189535E-1,1.663733959E0
1.383197383E1,-1.915235606E0,1.062707325E-1,9.376127243E-2,1.920471836E0
1.384197883E1,-2.124345487E0,2.017898972E-1,-2.746378720E-2,2.134084621E0
1.385198383E1,-2.272412775E0,2.804792404E-1,-2.100518668E-1,2.299271669E0
1.386198883E1,-2.425958903E0,2.744949076E-1,-4.978494823E-1,2.491681794E0
1.387199383E1,-2.710914187E0,2.686812403E-1,-8.008568752E-1,2.839474789E0
1.388199883E1,-2.720452166E0,3.387807313E-1,-7.985998499E-1,2.855414872E0
1.389200383E1,-2.619316385E0,3.559630669E-1,-8.921857059E-1,2.789896658E0
1.390200883E1,-2.559891132E0,3.618136447E-1,-1.091384556E0,2.806255863E0
1.391201383E1,-2.401812242E0,3.089499912E-1,-1.328384485E0,2.762020543E0
1.392201883E1,-2.217593374E0,2.663178688E-1,-1.429450099E0,2.651786787E0
1.393202383E1,-2.039791240E0,3.493524972E-1,-1.556584940E0,2.589546707E0
1.394202883E1,-1.695091445E0,5.354698100E-1,-1.781678184E0,2.516831357E0
1.395203383E1,-1.349225716E0,6.067184251E-1,-1.988273762E0,2.478255401E0
1.396203883E1,-9.631270498E-1,5.852919611E-1,-2.041970497E0,2.332343008E0
1.397204383E1,-7.826556623E-1,5.128494908E-1,-1.996938751E0,2.205295640E0
1.398204783E1,-7.142958641E-1,5.487873553E-1,-1.883678184E0,2.087972615E0
1.399205283E1,-8.402700323E-1,6.292014809E-1,-1.555244758E0,1.876362036E0
1.400205783E1,-8.852871609E-1,7.428764695E-1,-1.185623546E0,1.655687772E0
1.401206283E1,-7.296886593E-1,8.895670304E-1,-7.566987026E-1,1.377086768E0
1.402206783E1,-6.935002416E-1,1.047949537E0,-2.442428756E-1,1.280154444E0
1.403207283E1,-6.482685202E-1,1.031265385E0,2.890629530E-2,1.218439962E0
1.404207783E1,-4.851072299E-1,8.591660406E-1,1.745195067E-1,1.001974235E0
1.405208283E1,-2.763791728E-1,5.836535713E-1,1.527152395E-1,6.635954211E-1
1.406208783E1,-1.248871708E-1,3.349742670E-1,2.499123359E-1,4.361888818E-1
1.407209283E1,3.584635556E-2,1.732793123E-1,3.726921701E-1,4.125653099E-1
1.408209783E1,2.897476619E-1,1.559231682E-1,3.322680295E-1,4.676192740E-1
1.409210283E1,4.166088527E-1,9.027969405E-2,2.336927444E-1,4.861333748E-1
1.410210783E1,4.276255918E-1,7.859973460E-2,2.977747196E-1,5.269832527E-1
1.411211283E1,4.793716961E-1,1.219398817E-1,4.945148152E-1,6.994365305E-1
1.412211783E1,5.242063916E-1,1.992256008E-1,6.079010975E-1,8.270592031E-1
1.413212283E1,6.350988364E-1,3.250455487E-1,7.325076020E-1,1.022532409E0
1.414212683E1,7.394833302E-1,4.053804445E-1,8.663076836E-1,1.208990448E0
1.415213183E1,8.030045575E-1,4.298751618E-1,8.696698326E-1,1.259338950E0
1.416213683E1,8.154836851E-1,4.141768496E-1,7.081030780E-1,1.156704834E0
1.417214183E1,9.688345170E-1,4.694501406E-1,1.936463338E-1,1.093856782E0
1.418214683E1,1.413961995E0,6.804026248E-1,-4.629632396E-1,1.636022987E0
1.419215183E1,1.876565630E0,9.452866101E-1,-1.213929332E0,2.426662268E0
1.420215683E1,2.474784908E0,1.436193547E0,-1.443260053E0,3.204717121E0
1.421216183E1,2.964644170E0,1.866407409E0,-1.297617606E0,3.735826967E0
1.422216683E1,3.173821878E0,1.802306576E0,-9.319087654E-1,3.766949463E0
1.423217183E1,3.102551921E0,1.413850020E0,-4.581527352E-2,3.409823946E0
1.424217683E1,2.702183710E0,8.912156528E-1,1.131074871E0,3.061926274E0
1.425218183E1,2.274162261E0,4.637406269E-1,1.891664311E0,2.994204940E0
1.426218683E1,1.914505874E0,-7.219147861E-2,2.178310025E0,2.900961722E0
1.427219183E1,1.852725363E0,-5.256424677E-1,2.996989213E0,3.562419910E0
1.428219683E1,1.716712110E0,-9.624205600E-1,1.535817969E0,2.496415558E0
1.429220083E1,1.695846321E0,-1.344175330E0,6.779296911E-1,2.267661952E0
1.430220583E1,1.807875172E0,-1.529763469E0,-1.077320248E-1,2.370695067E0
1.431221083E1,2.051708450E0,-1.371955013E0,-1.075031648E0,2.692110913E0
1.432221583E1,2.204052392E0,-1.003785956E0,-1.381847917E0,2.788357376E0
1.433222083E1,1.996151716E0,-5.626442331E-1,-1.282448759E0,2.438414449E0
1.434222583E1,1.626062141E0,-1.535876441E-1,-7.262902576E-1,1.787502389E0
1.435223083E1,1.165771664E0,7.457714260E-2,1.649873757E-1,1.179748345E0
1.436223583E1,7.672219366E-1,-4.303989261E-2,7.610683268E-1,1.081529903E0
1.437224083E1,5.005237064E-1,-4.401131979E-1,9.391370934E-1,1.151608479E0
1.438224583E1,4.213638085E-1,-8.236273947E-1,7.412158602E-1,1.185457927E0
1.439225083E1,4.930597356E-1,-1.023600708E0,3.259676546E-1,1.181998826E0
1.440225583E1,3.409759954E-1,-1.336410666E0,-3.930790722E-1,1.434144084E0
1.441226083E1,8.581402928E-2,-1.499381629E0,-1.339357370E0,2.012308993E0
1.442226583E1,1.060854489E-1,-1.201360157E0,-2.003558968E0,2.338539905E0
1.443227083E1,4.511419237E-2,-9.892401302E-1,-2.207328587E0,2.419283120E0
1.444227583E1,-1.141727328E-1,-9.961304891E-1,-2.150294260E0,2.372567548E0
1.445227983E1,-1.622450316E-1,-1.068658475E0,-1.927451609E0,2.209847075E0
1.446228483E1,-3.192278615E-1,-1.140999058E0,-1.724164971E0,2.092015804E0
1.447228983E1,-4.368668237E-1,-1.042750047E0,-1.760250478E0,2.092047329E0
1.448229483E1,-2.409146404E-1,-9.156271935E-1,-2.054751926E0,2.262392207E0
1.449229983E1,-6.679654509E-2,-1.034133298E0,-2.370653599E0,2.587255678E0
1.450230483E1,-5.667559952E-2,-1.023663273E0,-2.497098468E0,2.699370182E0
1.451230983E1,-5.089796573E-2,-7.923003522E-1,-2.518408645E0,2.640589433E0
